filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label	predictions
2014_EPa_81_2.ann	helps									c	c
2014_EPa_81_2.ann	to									c	c
2014_EPa_81_2.ann	change									c	c
2014_EPa_81_2.ann	the									c	c
2014_EPa_81_2.ann	mood									c	c
2014_EPa_81_2.ann	.									c	c

2014_EPa_56_2.ann	The									c	c
2014_EPa_56_2.ann	best									c	c
2014_EPa_56_2.ann	way									c	c
2014_EPa_56_2.ann	to									c	c
2014_EPa_56_2.ann	achieve									c	c
2014_EPa_56_2.ann	this									c	c
2014_EPa_56_2.ann	goal									c	c
2014_EPa_56_2.ann	is									c	c
2014_EPa_56_2.ann	to									c	c
2014_EPa_56_2.ann	combine									c	c
2014_EPa_56_2.ann	this									c	c
2014_EPa_56_2.ann	way									c	c
2014_EPa_56_2.ann	with									c	c
2014_EPa_56_2.ann	other									c	c
2014_EPa_56_2.ann	aspects									c	c
2014_EPa_56_2.ann	of									c	c
2014_EPa_56_2.ann	governmental									c	c
2014_EPa_56_2.ann	and									c	c
2014_EPa_56_2.ann	individual									c	c
2014_EPa_56_2.ann	care									c	c
2014_EPa_56_2.ann	.									c	c

2014_ZEv_31_2.ann	The									c	i
2014_ZEv_31_2.ann	society									c	c
2014_ZEv_31_2.ann	has									c	c
2014_ZEv_31_2.ann	softened									c	c
2014_ZEv_31_2.ann	a									c	c
2014_ZEv_31_2.ann	bit									c	c
2014_ZEv_31_2.ann	lately									c	c
2014_ZEv_31_2.ann	so									c	c
2014_ZEv_31_2.ann	the									c	c
2014_ZEv_31_2.ann	sanctions									c	c
2014_ZEv_31_2.ann	for									c	c
2014_ZEv_31_2.ann	bad									c	c
2014_ZEv_31_2.ann	behaviour									c	c
2014_ZEv_31_2.ann	are									c	c
2014_ZEv_31_2.ann	sometimes									c	c
2014_ZEv_31_2.ann	believed									c	c
2014_ZEv_31_2.ann	to									c	c
2014_ZEv_31_2.ann	be									c	c
2014_ZEv_31_2.ann	not									c	c
2014_ZEv_31_2.ann	as									c	c
2014_ZEv_31_2.ann	effective									c	c
2014_ZEv_31_2.ann	as									c	c
2014_ZEv_31_2.ann	they									c	c
2014_ZEv_31_2.ann	were									c	c
2014_ZEv_31_2.ann	.									c	c

2014_ZEv_6_1.ann	The									c	c
2014_ZEv_6_1.ann	line									c	c
2014_ZEv_6_1.ann	graph									c	c
2014_ZEv_6_1.ann	shows									c	c
2014_ZEv_6_1.ann	information									c	c
2014_ZEv_6_1.ann	about									c	c
2014_ZEv_6_1.ann	the									c	c
2014_ZEv_6_1.ann	number									c	c
2014_ZEv_6_1.ann	of									c	c
2014_ZEv_6_1.ann	visits									c	c
2014_ZEv_6_1.ann	of									c	i
2014_ZEv_6_1.ann	UK									c	c
2014_ZEv_6_1.ann	residents									c	c
2014_ZEv_6_1.ann	in	Prepositions	to							i	i
2014_ZEv_6_1.ann	foreign									c	c
2014_ZEv_6_1.ann	countries									c	c
2014_ZEv_6_1.ann	and									c	c
2014_ZEv_6_1.ann	the									c	c
2014_ZEv_6_1.ann	number									c	c
2014_ZEv_6_1.ann	of									c	c
2014_ZEv_6_1.ann	visits									c	c
2014_ZEv_6_1.ann	in	Prepositions	to							i	i
2014_ZEv_6_1.ann	UK									c	i
2014_ZEv_6_1.ann	made									c	i
2014_ZEv_6_1.ann	by									c	c
2014_ZEv_6_1.ann	foreigners									c	c
2014_ZEv_6_1.ann	.									c	c

2014_VPe_3_1.ann	But									c	c
2014_VPe_3_1.ann	the									c	c
2014_VPe_3_1.ann	situation									c	c
2014_VPe_3_1.ann	is									c	c
2014_VPe_3_1.ann	different									c	c
2014_VPe_3_1.ann	with									c	c
2014_VPe_3_1.ann	the									c	c
2014_VPe_3_1.ann	reason									c	c
2014_VPe_3_1.ann	"									c	c
2014_VPe_3_1.ann	for									c	c
2014_VPe_3_1.ann	interest									c	c
2014_VPe_3_1.ann	"									c	c
2014_VPe_3_1.ann	.									c	c

2014_ZEv_14_1.ann	In									c	c
2014_ZEv_14_1.ann	the									c	c
2014_ZEv_14_1.ann	first									c	c
2014_ZEv_14_1.ann	chart									c	c
2014_ZEv_14_1.ann	we									c	c
2014_ZEv_14_1.ann	can									c	c
2014_ZEv_14_1.ann	see									c	c
2014_ZEv_14_1.ann	that									c	c
2014_ZEv_14_1.ann	in									c	c
2014_ZEv_14_1.ann	1979									c	c
2014_ZEv_14_1.ann	visits	Absence_comp_sent	the numbers of visits							i	c
2014_ZEv_14_1.ann	to									c	c
2014_ZEv_14_1.ann	and									c	c
2014_ZEv_14_1.ann	from									c	c
2014_ZEv_14_1.ann	the									c	c
2014_ZEv_14_1.ann	UK									c	c
2014_ZEv_14_1.ann	were									c	c
2014_ZEv_14_1.ann	approximately									c	c
2014_ZEv_14_1.ann	similar	Word_choice	the same							i	c
2014_ZEv_14_1.ann	.									c	c

2014_AMe_26_1.ann	This									c	c
2014_AMe_26_1.ann	point									c	c
2014_AMe_26_1.ann	had									c	i
2014_AMe_26_1.ann	a									c	c
2014_AMe_26_1.ann	hefty									c	c
2014_AMe_26_1.ann	70									c	c
2014_AMe_26_1.ann	per									c	c
2014_AMe_26_1.ann	cent									c	c
2014_AMe_26_1.ann	.									c	c

2014_MBi_19_2.ann	Nowadays									c	c
2014_MBi_19_2.ann	it									c	c
2014_MBi_19_2.ann	is									c	c
2014_MBi_19_2.ann	believed									c	c
2014_MBi_19_2.ann	that									c	c
2014_MBi_19_2.ann	universities									c	c
2014_MBi_19_2.ann	should									c	c
2014_MBi_19_2.ann	give									c	c
2014_MBi_19_2.ann	the									c	c
2014_MBi_19_2.ann	opportunity									c	c
2014_MBi_19_2.ann	to									c	c
2014_MBi_19_2.ann	study									c	c
2014_MBi_19_2.ann	in									c	c
2014_MBi_19_2.ann	to									c	c
2014_MBi_19_2.ann	equal									c	c
2014_MBi_19_2.ann	numbers									c	c
2014_MBi_19_2.ann	of									c	c
2014_MBi_19_2.ann	male									c	c
2014_MBi_19_2.ann	and									c	c
2014_MBi_19_2.ann	female									c	c
2014_MBi_19_2.ann	students									c	c
2014_MBi_19_2.ann	in									c	c
2014_MBi_19_2.ann	every									c	c
2014_MBi_19_2.ann	certain									c	c
2014_MBi_19_2.ann	subject									c	c
2014_MBi_19_2.ann	.									c	c

2014_VPe_7_2.ann	Besides									c	c
2014_VPe_7_2.ann	,									c	c
2014_VPe_7_2.ann	a									c	c
2014_VPe_7_2.ann	young									c	c
2014_VPe_7_2.ann	person									c	c
2014_VPe_7_2.ann	could									c	c
2014_VPe_7_2.ann	became									c	i
2014_VPe_7_2.ann	less									c	c
2014_VPe_7_2.ann	clear									c	i
2014_VPe_7_2.ann	-									c	i
2014_VPe_7_2.ann	mind									c	i
2014_VPe_7_2.ann	than									c	c
2014_VPe_7_2.ann	people									c	c
2014_VPe_7_2.ann	who									c	c
2014_VPe_7_2.ann	have									c	c
2014_VPe_7_2.ann	started									c	c
2014_VPe_7_2.ann	the									c	c
2014_VPe_7_2.ann	higher									c	c
2014_VPe_7_2.ann	education									c	c
2014_VPe_7_2.ann	after									c	c
2014_VPe_7_2.ann	high									c	c
2014_VPe_7_2.ann	school									c	c
2014_VPe_7_2.ann	without									c	c
2014_VPe_7_2.ann	delay									c	c
2014_VPe_7_2.ann	.									c	c

2014_MBi_17_2.ann	So									c	c
2014_MBi_17_2.ann	,									c	c
2014_MBi_17_2.ann	the									c	c
2014_MBi_17_2.ann	equal									c	c
2014_MBi_17_2.ann	amount									c	c
2014_MBi_17_2.ann	of									c	c
2014_MBi_17_2.ann	males									c	c
2014_MBi_17_2.ann	and									c	c
2014_MBi_17_2.ann	females									c	c
2014_MBi_17_2.ann	helps									c	c
2014_MBi_17_2.ann	to									c	c
2014_MBi_17_2.ann	maintain									c	c
2014_MBi_17_2.ann	the									c	c
2014_MBi_17_2.ann	harmony									c	c
2014_MBi_17_2.ann	of									c	c
2014_MBi_17_2.ann	those									c	c
2014_MBi_17_2.ann	two									c	c
2014_MBi_17_2.ann	beginnings									c	c
2014_MBi_17_2.ann	.									c	c

2014_EZa_26_1.ann	By									c	c
2014_EZa_26_1.ann	sumarising	Spelling	summarising							i	i
2014_EZa_26_1.ann	the									c	c
2014_EZa_26_1.ann	information									c	c
2014_EZa_26_1.ann	two									c	c
2014_EZa_26_1.ann	main									c	c
2014_EZa_26_1.ann	factors									c	c
2014_EZa_26_1.ann	can									c	c
2014_EZa_26_1.ann	be									c	c
2014_EZa_26_1.ann	selected									c	c
2014_EZa_26_1.ann	and									c	c
2014_EZa_26_1.ann	reported									c	c
2014_EZa_26_1.ann	:									c	c
2014_EZa_26_1.ann	that	Determiners								c	c
2014_EZa_26_1.ann	winter	Prepositions	in winter	Punctuation	winter,					c	i
2014_EZa_26_1.ann	demand	Articles	the demand							c	c
2014_EZa_26_1.ann	for									c	c
2014_EZa_26_1.ann	electricity									c	c
2014_EZa_26_1.ann	is									c	c
2014_EZa_26_1.ann	higher	Punctuation	higher;							i	c
2014_EZa_26_1.ann	the	lex_item_choice	as							c	i
2014_EZa_26_1.ann	more									c	c
2014_EZa_26_1.ann	than									c	c
2014_EZa_26_1.ann	a									c	c
2014_EZa_26_1.ann	half									c	c
2014_EZa_26_1.ann	of									c	c
2014_EZa_26_1.ann	the									c	c
2014_EZa_26_1.ann	whole									c	c
2014_EZa_26_1.ann	amount									c	c
2014_EZa_26_1.ann	of									c	c
2014_EZa_26_1.ann	electricity									c	c
2014_EZa_26_1.ann	is									c	c
2014_EZa_26_1.ann	used									c	c
2014_EZa_26_1.ann	fodr	Spelling	for							i	i
2014_EZa_26_1.ann	heating									c	c
2014_EZa_26_1.ann	.									c	c

2014_ADe_16_2.ann	They									c	c
2014_ADe_16_2.ann	do									c	c
2014_ADe_16_2.ann	it									c	c
2014_ADe_16_2.ann	just									c	c
2014_ADe_16_2.ann	because									c	c
2014_ADe_16_2.ann	their									c	c
2014_ADe_16_2.ann	parents									c	c
2014_ADe_16_2.ann	or									c	c
2014_ADe_16_2.ann	teachers									c	c
2014_ADe_16_2.ann	told	Verb_pattern	told them to							c	c
2014_ADe_16_2.ann	them	Verb_pattern	told them to							c	c
2014_ADe_16_2.ann	.									i	c

2014_KKo_21_2.ann	But									c	c
2014_KKo_21_2.ann	it									c	c
2014_KKo_21_2.ann	's									c	c
2014_KKo_21_2.ann	personal									c	c
2014_KKo_21_2.ann	choice									c	c
2014_KKo_21_2.ann	to									c	c
2014_KKo_21_2.ann	help									c	c
2014_KKo_21_2.ann	or									c	c
2014_KKo_21_2.ann	not									c	c
2014_KKo_21_2.ann	,									c	c
2014_KKo_21_2.ann	so									c	c
2014_KKo_21_2.ann	people									c	c
2014_KKo_21_2.ann	should									c	c
2014_KKo_21_2.ann	be									c	c
2014_KKo_21_2.ann	free									c	c
2014_KKo_21_2.ann	to									c	c
2014_KKo_21_2.ann	do	lex_item_choice	make							i	c
2014_KKo_21_2.ann	that									c	c
2014_KKo_21_2.ann	choise	Spelling	choice							i	i
2014_KKo_21_2.ann	.									c	c

2014_EZa_75_2.ann	For									c	c
2014_EZa_75_2.ann	example									c	c
2014_EZa_75_2.ann	,									c	c
2014_EZa_75_2.ann	films									c	c
2014_EZa_75_2.ann	or									c	c
2014_EZa_75_2.ann	paintings									c	c
2014_EZa_75_2.ann	that									c	c
2014_EZa_75_2.ann	illustrate									c	c
2014_EZa_75_2.ann	erotic									c	c
2014_EZa_75_2.ann	actions									c	c
2014_EZa_75_2.ann	and									c	c
2014_EZa_75_2.ann	naked									c	c
2014_EZa_75_2.ann	people									c	c
2014_EZa_75_2.ann	.									c	c

2014_EEm_20_2.ann	In									c	c
2014_EEm_20_2.ann	the									c	c
2014_EEm_20_2.ann	past									c	c
2014_EEm_20_2.ann	females									c	c
2014_EEm_20_2.ann	were									c	c
2014_EEm_20_2.ann	simply									c	c
2014_EEm_20_2.ann	not									c	c
2014_EEm_20_2.ann	allowed									c	c
2014_EEm_20_2.ann	to									c	c
2014_EEm_20_2.ann	educate									c	c
2014_EEm_20_2.ann	in									c	c
2014_EEm_20_2.ann	universities									c	c
2014_EEm_20_2.ann	.									c	c

2014_MTsy_20_1.ann	In									c	c
2014_MTsy_20_1.ann	the									c	c
2014_MTsy_20_1.ann	same									c	c
2014_MTsy_20_1.ann	year									c	c
2014_MTsy_20_1.ann	,									c	c
2014_MTsy_20_1.ann	in									c	c
2014_MTsy_20_1.ann	Italy									c	c
2014_MTsy_20_1.ann	,									c	c
2014_MTsy_20_1.ann	children									c	c
2014_MTsy_20_1.ann	were									c	c
2014_MTsy_20_1.ann	only									c	c
2014_MTsy_20_1.ann	in	Redundant_comp								c	i
2014_MTsy_20_1.ann	14,3									c	c
2014_MTsy_20_1.ann	%									c	c
2014_MTsy_20_1.ann	of									c	c
2014_MTsy_20_1.ann	Italy									c	c
2014_MTsy_20_1.ann	's									c	c
2014_MTsy_20_1.ann	population									c	c
2014_MTsy_20_1.ann	,									c	c
2014_MTsy_20_1.ann	and									c	c
2014_MTsy_20_1.ann	the									c	c
2014_MTsy_20_1.ann	older									c	c
2014_MTsy_20_1.ann	people									c	c
2014_MTsy_20_1.ann	make									c	i
2014_MTsy_20_1.ann	almost									c	c
2014_MTsy_20_1.ann	the									c	c
2014_MTsy_20_1.ann	quarter									c	c
2014_MTsy_20_1.ann	of									c	c
2014_MTsy_20_1.ann	it									c	c
2014_MTsy_20_1.ann	.									c	c

2014_EEm_23_1.ann	The									c	c
2014_EEm_23_1.ann	line									c	c
2014_EEm_23_1.ann	graph									c	c
2014_EEm_23_1.ann	gives									c	c
2014_EEm_23_1.ann	an	Articles	information							i	c
2014_EEm_23_1.ann	information	Articles	information							c	c
2014_EEm_23_1.ann	about									c	c
2014_EEm_23_1.ann	proportion									c	i
2014_EEm_23_1.ann	of									c	c
2014_EEm_23_1.ann	population									c	i
2014_EEm_23_1.ann	aged									c	c
2014_EEm_23_1.ann	65									c	c
2014_EEm_23_1.ann	and									c	c
2014_EEm_23_1.ann	over									c	c
2014_EEm_23_1.ann	for	Prepositions	throughout							i	c
2014_EEm_23_1.ann	100									c	c
2014_EEm_23_1.ann	years									c	c
2014_EEm_23_1.ann	from									c	c
2014_EEm_23_1.ann	1940									c	c
2014_EEm_23_1.ann	to									c	c
2014_EEm_23_1.ann	2040									c	c
2014_EEm_23_1.ann	in									c	c
2014_EEm_23_1.ann	Japan									c	c
2014_EEm_23_1.ann	,									c	c
2014_EEm_23_1.ann	USA	Articles	the USA							i	c
2014_EEm_23_1.ann	and									c	c
2014_EEm_23_1.ann	Sweden									c	c
2014_EEm_23_1.ann	.									c	c

2014_EZa_94_2.ann	They									c	c
2014_EZa_94_2.ann	begin									c	c
2014_EZa_94_2.ann	to									c	c
2014_EZa_94_2.ann	forget									c	c
2014_EZa_94_2.ann	important									c	c
2014_EZa_94_2.ann	things									c	c
2014_EZa_94_2.ann	that									c	c
2014_EZa_94_2.ann	they									c	c
2014_EZa_94_2.ann	have									c	c
2014_EZa_94_2.ann	wanted									c	c
2014_EZa_94_2.ann	to									c	c
2014_EZa_94_2.ann	include									c	c
2014_EZa_94_2.ann	in									c	c
2014_EZa_94_2.ann	their									c	c
2014_EZa_94_2.ann	works									c	c
2014_EZa_94_2.ann	.									c	c

2014_VPe_50_1.ann	However									c	c
2014_VPe_50_1.ann	,									c	c
2014_VPe_50_1.ann	when									c	c
2014_VPe_50_1.ann	graphs									c	c
2014_VPe_50_1.ann	of									c	c
2014_VPe_50_1.ann	Sweden									c	c
2014_VPe_50_1.ann	and									c	c
2014_VPe_50_1.ann	USA	Articles	the USA							i	c
2014_VPe_50_1.ann	are									c	c
2014_VPe_50_1.ann	approximately									c	c
2014_VPe_50_1.ann	equal									c	c
2014_VPe_50_1.ann	and									c	c
2014_VPe_50_1.ann	show									c	c
2014_VPe_50_1.ann	permanent	Redundant_comp								c	i
2014_VPe_50_1.ann	permanent	Articles	a permanent decrease							c	c
2014_VPe_50_1.ann	decrease	Articles	a permanent decrease							i	c
2014_VPe_50_1.ann	of	Prepositions	in							c	c
2014_VPe_50_1.ann	quantity	lex_item_choice	number	Articles	the number					c	i
2014_VPe_50_1.ann	of									c	c
2014_VPe_50_1.ann	old									c	c
2014_VPe_50_1.ann	people									c	c
2014_VPe_50_1.ann	,									c	c
2014_VPe_50_1.ann	Japan									c	c
2014_VPe_50_1.ann	's									c	c
2014_VPe_50_1.ann	graph									c	c
2014_VPe_50_1.ann	is									c	c
2014_VPe_50_1.ann	more									c	c
2014_VPe_50_1.ann	interesting									c	c
2014_VPe_50_1.ann	.									c	c

2014_TSha_8_2.ann	It									c	c
2014_TSha_8_2.ann	is									c	c
2014_TSha_8_2.ann	not									c	c
2014_TSha_8_2.ann	a									c	c
2014_TSha_8_2.ann	secret									c	c
2014_TSha_8_2.ann	that									c	c
2014_TSha_8_2.ann	some									c	c
2014_TSha_8_2.ann	universities									c	c
2014_TSha_8_2.ann	have									c	c
2014_TSha_8_2.ann	limited									c	c
2014_TSha_8_2.ann	vacancies									c	c
2014_TSha_8_2.ann	in									c	c
2014_TSha_8_2.ann	subjectos	Spelling	the subjects							i	i
2014_TSha_8_2.ann	of	Prepositions	for							c	i
2014_TSha_8_2.ann	males									c	c
2014_TSha_8_2.ann	and									c	c
2014_TSha_8_2.ann	females									c	c
2014_TSha_8_2.ann	.									c	c

2014_TSha_8_2.ann	However									c	c
2014_TSha_8_2.ann	,									c	c
2014_TSha_8_2.ann	from									c	c
2014_TSha_8_2.ann	my									c	c
2014_TSha_8_2.ann	point									c	c
2014_TSha_8_2.ann	of									c	c
2014_TSha_8_2.ann	view									c	c
2014_TSha_8_2.ann	,									c	c
2014_TSha_8_2.ann	everybody									c	c
2014_TSha_8_2.ann	should									c	c
2014_TSha_8_2.ann	study									c	c
2014_TSha_8_2.ann	what									c	c
2014_TSha_8_2.ann	he	Inappropriate_register	they want							c	c
2014_TSha_8_2.ann	wants	Inappropriate_register	they want							c	c
2014_TSha_8_2.ann	.									c	c

2014_TSha_11_2.ann	In	lex_item_choice	Nowadays							i	i
2014_TSha_11_2.ann	our	lex_item_choice	Nowadays							i	i
2014_TSha_11_2.ann	days	lex_item_choice	Nowadays							i	i
2014_TSha_11_2.ann	the									c	c
2014_TSha_11_2.ann	differenses	Spelling	differences							i	i
2014_TSha_11_2.ann	beetwen	Spelling	between							i	i
2014_TSha_11_2.ann	male	Category_confusion	men and women							c	c
2014_TSha_11_2.ann	and	Category_confusion	men and women							i	c
2014_TSha_11_2.ann	female	Category_confusion	men and women							i	c
2014_TSha_11_2.ann	take	lex_part_choice	play a great role							c	i
2014_TSha_11_2.ann	a	lex_part_choice	play a great role							i	c
2014_TSha_11_2.ann	great	lex_part_choice	play a great role							c	c
2014_TSha_11_2.ann	role	lex_part_choice	play a great role							c	c
2014_TSha_11_2.ann	in									c	c
2014_TSha_11_2.ann	a	Confusion_of_structures	every person's life							i	c
2014_TSha_11_2.ann	live	Spelling	life	Confusion_of_structures	every person's life	Category_confusion	life			i	i
2014_TSha_11_2.ann	every	Confusion_of_structures	every person's life							i	i
2014_TSha_11_2.ann	people	lex_item_choice	person	Confusion_of_structures	every person's life					i	c
2014_TSha_11_2.ann	.									c	c

2014_VPe_7_1.ann	In									c	c
2014_VPe_7_1.ann	the									c	c
2014_VPe_7_1.ann	first									c	c
2014_VPe_7_1.ann	chart									c	c
2014_VPe_7_1.ann	we									c	c
2014_VPe_7_1.ann	can									c	c
2014_VPe_7_1.ann	see									c	c
2014_VPe_7_1.ann	the									c	c
2014_VPe_7_1.ann	results									c	c
2014_VPe_7_1.ann	for									c	c
2014_VPe_7_1.ann	two									c	c
2014_VPe_7_1.ann	reasons									c	c
2014_VPe_7_1.ann	for									c	c
2014_VPe_7_1.ann	study									c	c
2014_VPe_7_1.ann	,									c	c
2014_VPe_7_1.ann	these									c	c
2014_VPe_7_1.ann	are									c	c
2014_VPe_7_1.ann	career									c	c
2014_VPe_7_1.ann	and									c	c
2014_VPe_7_1.ann	interest									c	c
2014_VPe_7_1.ann	.									c	c

2014_VPe_7_1.ann	For									c	i
2014_VPe_7_1.ann	the									c	c
2014_VPe_7_1.ann	next									c	c
2014_VPe_7_1.ann	two									c	c
2014_VPe_7_1.ann	groups									c	c
2014_VPe_7_1.ann	of									c	c
2014_VPe_7_1.ann	people									c	c
2014_VPe_7_1.ann	,									c	c
2014_VPe_7_1.ann	who									c	c
2014_VPe_7_1.ann	is									c	i
2014_VPe_7_1.ann	over									c	c
2014_VPe_7_1.ann	49									c	c
2014_VPe_7_1.ann	years									c	c
2014_VPe_7_1.ann	old									c	c
2014_VPe_7_1.ann	,									c	c
2014_VPe_7_1.ann	are									c	c
2014_VPe_7_1.ann	less									c	c
2014_VPe_7_1.ann	than									c	c
2014_VPe_7_1.ann	for									c	c
2014_VPe_7_1.ann	26									c	c
2014_VPe_7_1.ann	-									c	c
2014_VPe_7_1.ann	29									c	c
2014_VPe_7_1.ann	-									c	c
2014_VPe_7_1.ann	years									c	c
2014_VPe_7_1.ann	-									c	c
2014_VPe_7_1.ann	olds									c	c
2014_VPe_7_1.ann	.									c	c

2014_VPe_7_1.ann	Career									c	c
2014_VPe_7_1.ann	is									c	c
2014_VPe_7_1.ann	more									c	c
2014_VPe_7_1.ann	important									c	c
2014_VPe_7_1.ann	for									c	c
2014_VPe_7_1.ann	young									c	c
2014_VPe_7_1.ann	people									c	c
2014_VPe_7_1.ann	under									c	c
2014_VPe_7_1.ann	26									c	c
2014_VPe_7_1.ann	years									c	c
2014_VPe_7_1.ann	old									c	c
2014_VPe_7_1.ann	and									c	c
2014_VPe_7_1.ann	the									c	c
2014_VPe_7_1.ann	employer									c	c
2014_VPe_7_1.ann	support									c	c
2014_VPe_7_1.ann	for									c	c
2014_VPe_7_1.ann	this									c	c
2014_VPe_7_1.ann	group									c	c
2014_VPe_7_1.ann	is									c	c
2014_VPe_7_1.ann	the									c	c
2014_VPe_7_1.ann	highest									c	c
2014_VPe_7_1.ann	.									c	c

2014_EPa_15_2.ann	Today	Punctuation	Today,							i	c
2014_EPa_15_2.ann	all									c	c
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	have									c	c
2014_EPa_15_2.ann	some									c	c
2014_EPa_15_2.ann	serious									c	c
2014_EPa_15_2.ann	problems									c	c
2014_EPa_15_2.ann	withe	Spelling	with							i	i
2014_EPa_15_2.ann	their									c	c
2014_EPa_15_2.ann	health									c	c
2014_EPa_15_2.ann	,									c	c
2014_EPa_15_2.ann	for									c	c
2014_EPa_15_2.ann	example									c	c
2014_EPa_15_2.ann	,									c	c
2014_EPa_15_2.ann	injures	Spelling	injured							i	i
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	,	Punctuation								c	c
2014_EPa_15_2.ann	or									c	c
2014_EPa_15_2.ann	toll	Spelling	tall							i	i
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	,									c	c
2014_EPa_15_2.ann	who									c	c
2014_EPa_15_2.ann	have									c	c
2014_EPa_15_2.ann	a									c	c
2014_EPa_15_2.ann	lot									c	c
2014_EPa_15_2.ann	of									c	c
2014_EPa_15_2.ann	problem	Noun_number	problems							i	i
2014_EPa_15_2.ann	in									c	c
2014_EPa_15_2.ann	their									c	c
2014_EPa_15_2.ann	life	Noun_number	lives							i	c
2014_EPa_15_2.ann	,									c	c
2014_EPa_15_2.ann	and									c	c
2014_EPa_15_2.ann	also									c	c
2014_EPa_15_2.ann	there									c	c
2014_EPa_15_2.ann	are									c	c
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	,									c	c
2014_EPa_15_2.ann	who									c	c
2014_EPa_15_2.ann	need									c	c
2014_EPa_15_2.ann	a									c	c
2014_EPa_15_2.ann	health	Category_confusion	healthy							i	c
2014_EPa_15_2.ann	life									c	c
2014_EPa_15_2.ann	.									c	c

2014_EPa_15_2.ann	The									c	c
2014_EPa_15_2.ann	sport									c	c
2014_EPa_15_2.ann	may									c	c
2014_EPa_15_2.ann	help									c	c
2014_EPa_15_2.ann	to									c	c
2014_EPa_15_2.ann	be									c	i
2014_EPa_15_2.ann	solve									c	i
2014_EPa_15_2.ann	.									c	c

2014_EPa_15_2.ann	Sportsmens	Spelling	Sportsmen	Noun_number	Sportsmen					i	i
2014_EPa_15_2.ann	are									c	c
2014_EPa_15_2.ann	quite									c	c
2014_EPa_15_2.ann	health									c	i
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	and									c	c
2014_EPa_15_2.ann	some									c	c
2014_EPa_15_2.ann	people									c	c
2014_EPa_15_2.ann	think									c	c
2014_EPa_15_2.ann	that									c	c
2014_EPa_15_2.ann	it									c	c
2014_EPa_15_2.ann	is									c	c
2014_EPa_15_2.ann	so									c	c
2014_EPa_15_2.ann	easy									c	c
2014_EPa_15_2.ann	.									c	c

2014_EZa_9_2.ann	Secondly									c	c
2014_EZa_9_2.ann	,									c	c
2014_EZa_9_2.ann	people									c	c
2014_EZa_9_2.ann	need									c	c
2014_EZa_9_2.ann	to									c	c
2014_EZa_9_2.ann	be									c	c
2014_EZa_9_2.ann	open									c	c
2014_EZa_9_2.ann	to									c	c
2014_EZa_9_2.ann	new									c	c
2014_EZa_9_2.ann	experience	Noun_number	experiences							i	i
2014_EZa_9_2.ann	and									c	c
2014_EZa_9_2.ann	to									c	c
2014_EZa_9_2.ann	make									c	c
2014_EZa_9_2.ann	more									c	c
2014_EZa_9_2.ann	friends									c	c
2014_EZa_9_2.ann	who									c	c
2014_EZa_9_2.ann	support	Tense_choice	will support							i	c
2014_EZa_9_2.ann	your									c	c
2014_EZa_9_2.ann	achievements									c	c
2014_EZa_9_2.ann	.									c	c

2014_DAr_40_2.ann	At									c	c
2014_DAr_40_2.ann	the									c	c
2014_DAr_40_2.ann	same									c	c
2014_DAr_40_2.ann	time									c	c
2014_DAr_40_2.ann	,									c	c
2014_DAr_40_2.ann	others									c	c
2014_DAr_40_2.ann	do									c	c
2014_DAr_40_2.ann	not									c	c
2014_DAr_40_2.ann	agree									c	c
2014_DAr_40_2.ann	with									c	c
2014_DAr_40_2.ann	it									c	i
2014_DAr_40_2.ann	.									c	c

2014_DAr_40_2.ann	For									c	c
2014_DAr_40_2.ann	example									c	c
2014_DAr_40_2.ann	,									c	c
2014_DAr_40_2.ann	if									c	c
2014_DAr_40_2.ann	the									c	c
2014_DAr_40_2.ann	government									c	c
2014_DAr_40_2.ann	of									c	c
2014_DAr_40_2.ann	south									c	i
2014_DAr_40_2.ann	country									c	c
2014_DAr_40_2.ann	provides									c	c
2014_DAr_40_2.ann	a									c	c
2014_DAr_40_2.ann	comfortable									c	c
2014_DAr_40_2.ann	and									c	c
2014_DAr_40_2.ann	convience	Spelling	convenient							i	i
2014_DAr_40_2.ann	residence									c	i
2014_DAr_40_2.ann	for									c	c
2014_DAr_40_2.ann	hockey									c	c
2014_DAr_40_2.ann	,									c	c
2014_DAr_40_2.ann	it									c	c
2014_DAr_40_2.ann	does									c	c
2014_DAr_40_2.ann	not									c	c
2014_DAr_40_2.ann	mean									c	c
2014_DAr_40_2.ann	that									c	c
2014_DAr_40_2.ann	this									c	c
2014_DAr_40_2.ann	kind									c	c
2014_DAr_40_2.ann	of									c	c
2014_DAr_40_2.ann	sports									c	c
2014_DAr_40_2.ann	will									c	c
2014_DAr_40_2.ann	be									c	c
2014_DAr_40_2.ann	popular									c	c
2014_DAr_40_2.ann	in									c	c
2014_DAr_40_2.ann	this									c	c
2014_DAr_40_2.ann	country									c	c
2014_DAr_40_2.ann	.									c	c

2014_DAr_14_1.ann	It									c	c
2014_DAr_14_1.ann	is									c	c
2014_DAr_14_1.ann	clear									c	c
2014_DAr_14_1.ann	that									c	c
