filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label	predictions
1365_0100255.exb	miei	mie	CHA				i	i
1365_0100255.exb	congratulazioni	congratulazioni					c	c
1365_0100255.exb	.	.					c	c
								
1385_0000129.exb	le	I	CHA			O_Capit	i	i
1385_0000129.exb	menu	menù	CHA			O_Punct	i	c
1385_0000129.exb	sono	sono				O_Punct	c	c
1385_0000129.exb	buoni	buoni				O_Punct	c	c
1385_0000129.exb	Mi	Scrivimi	MERGE			G_Clit	i	i
1385_0000129.exb	scrivi						i	c
1385_0000129.exb	rapidamente	rapidamente					c	c
1385_0000129.exb	,	,					c	c
1385_0000129.exb	perché	perché					c	c
1385_0000129.exb	devo	devo					c	c
1385_0000129.exb	subito	subito					c	c
1385_0000129.exb	prenotare	prenotare					c	c
1385_0000129.exb	un	un					c	c
1385_0000129.exb	tavolo	tavolo					c	c
1385_0000129.exb	per	per					c	c
1385_0000129.exb	due	due					c	c
1385_0000129.exb	.	.					c	c
								
1395_0001074.exb	Rispostimi	Rispondimi	CHA			G_Inflect_Inexist	i	c
1395_0001074.exb	presto	presto					c	c
1395_0001074.exb	,	,					c	c
1395_0001074.exb	devo	devo					c	c
1395_0001074.exb	prenotare	prenotare					c	c
1395_0001074.exb	il	il					c	c
1395_0001074.exb	volo	volo					c	c
1395_0001074.exb	.	.					c	c
								
1325_1001164.exb	Vi	Vi					c	c
1325_1001164.exb	prego	prego					c	c
1325_1001164.exb	di	di					c	c
1325_1001164.exb	inviarmelo	inviarmelo					c	c
1325_1001164.exb	quanto	quanto					c	c
1325_1001164.exb	primo	prima	CHA			G_Pos	i	c
1325_1001164.exb	.	.					c	c
								
1365_0100455.exb	Tutti	Tutti					c	c
1365_0100455.exb	i	i					c	c
1365_0100455.exb	miei	miei					c	c
1365_0100455.exb	auguri	auguri					c	c
1365_0100455.exb	.	.					c	c
								
1365_0100455.exb	Ti	Ti					c	c
1365_0100455.exb	darò	darò					c	c
1365_0100455.exb	notizie	notizie					c	c
1365_0100455.exb	al	al					c	c
1365_0100455.exb	più	più					c	c
1365_0100455.exb	presto	presto					c	c
1365_0100455.exb	.	.					c	c
								
1395_0000398.exb	Fammi	Fammi					c	c
1395_0000398.exb	sentire	sentire					c	c
1395_0000398.exb	!	!					c	c
								
1325_9000678.exb	Speravo	Speravo		Speravo		H_Intelltxt	c	c
1325_9000678.exb	che	di	CHA	di	CHA	H_Intelltxt	i	c
1325_9000678.exb	avrò	avere	CHA	avere	CHA	H_Intelltxt	i	c
1325_9000678.exb	questa	questa		questa		H_Intelltxt	c	c
1325_9000678.exb	possibilità	possibilità		possibilità		H_Intelltxt	c	c
1325_9000678.exb	di	di		di		H_Intelltxt	c	c
1325_9000678.exb	usare	usare		usare		H_Intelltxt	c	c
1325_9000678.exb	la	la		la		H_Intelltxt	c	c
1325_9000678.exb	vostra	vostra		vostra		H_Intelltxt	c	c
1325_9000678.exb	piscina	piscina		piscina		H_Intelltxt	c	c
1325_9000678.exb	o	o		o		H_Intelltxt	c	c
1325_9000678.exb	di	di		di		H_Intelltxt	c	c
1325_9000678.exb	andare	andare		andare		V_FS	c	c
1325_9000678.exb	al	al		al		V_FS	c	c
1325_9000678.exb	lago	lago		lago		V_FS	c	c
1325_9000678.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000678.exb	E	E		E		H_Intelltxt	c	c
1325_9000678.exb	anche	anche		anche		H_Intelltxt	c	c
1325_9000678.exb	di	di		di		H_Intelltxt	c	c
1325_9000678.exb	questo	questo		questo		H_Intelltxt	c	c
1325_9000678.exb	non	non		non		H_Intelltxt	c	c
1325_9000678.exb	sono	sono		sono		H_Intelltxt	c	c
1325_9000678.exb	sodisfatta	soddisfatta	CHA	soddisfatta	CHA	H_Intelltxt	i	c
1325_9000678.exb	,	,		,		H_Intelltxt	c	c
1325_9000678.exb	quindi	quindi		perché	CHA	C_Con_accur	c	c
1325_9000678.exb	non	non		non		H_Intelltxt	c	c
1325_9000678.exb	si	si		si		H_Intelltxt	c	c
1325_9000678.exb	può	può		può		H_Intelltxt	c	c
1325_9000678.exb	usarla	usarla		usarla		H_Intelltxt	c	c
1325_9000678.exb	con	con		in	CHA	H_Intelltxt	c	c
1325_9000678.exb	pace	pace		pace		H_Intelltxt	c	c
1325_9000678.exb	e	e		e		H_Intelltxt	c	c
1325_9000678.exb	silenzio	silenzio		silenzio		H_Intelltxt	i	c
1325_9000678.exb	.	.		.		H_Intelltxt	c	c
								
1325_1001056.exb	E	E					c	c
1325_1001056.exb	se	se					c	c
1325_1001056.exb	hai	hai					c	c
1325_1001056.exb	usato	usato					c	c
1325_1001056.exb	Facebook	Facebook					c	c
1325_1001056.exb	per	per					c	c
1325_1001056.exb	fare	fare					c	c
1325_1001056.exb	le		DEL			G_Art	i	c
1325_1001056.exb	conoscenze	conoscenze					c	c
1325_1001056.exb	,	,					c	c
1325_1001056.exb	poi	puoi	CHA			G_Inflect_Inexist	i	i
1325_1001056.exb	provare	provare					c	i
1325_1001056.exb	anche	anche					c	c
1325_1001056.exb	Google	Google+	MERGE				i	c
1325_1001056.exb	+						i	c
1325_1001056.exb	.	.					c	c
								
1325_1001056.exb	Usare	Usare					c	c
1325_1001056.exb	l'		DEL			G_Art	i	i
1325_1001056.exb	internet	internet					c	c
1325_1001056.exb	e	è	CHA			O_Graph	i	i
1325_1001056.exb	molto	molto					c	c
1325_1001056.exb	bene	utile	CHA			G_Pos	i	c
1325_1001056.exb	per	per					c	c
1325_1001056.exb	acquistare	acquistare					c	c
1325_1001056.exb	informazioni	informazioni					c	c
1325_1001056.exb	ma	ma					c	c
1325_1001056.exb	anche	anche					c	c
1325_1001056.exb	pericoloso	pericoloso					c	c
1325_1001056.exb	.	.					c	c
								
1385_0001788.exb	Vorrei	Vorrei					c	c
1385_0001788.exb	aiutarti	aiutarti					c	c
1385_0001788.exb	,	,					c	c
1385_0001788.exb	ma	ma					c	c
1385_0001788.exb	h	ho	CHA			O_Graph	i	i
1385_0001788.exb	bisogno	bisogno					c	c
1385_0001788.exb	di	di					c	c
1385_0001788.exb	qualche	qualche					c	c
1385_0001788.exb	informazione	informazione					c	c
1385_0001788.exb	in	in					c	c
1385_0001788.exb	più	più					c	c
1385_0001788.exb	.	.					c	c
								
1365_0100099.exb	Ho	Ho					c	c
1365_0100099.exb	un	un					c	c
1365_0100099.exb	lavoro	lavoro					c	c
1365_0100099.exb	per	per					c	c
1365_0100099.exb	te	te					c	c
1365_0100099.exb	,	,					c	c
1365_0100099.exb	ho	ho					c	c
1365_0100099.exb	visto	visto					c	c
1365_0100099.exb	in	in					c	c
1365_0100099.exb	una	un	CHA				i	c
1365_0100099.exb	annunzia	annuncio	CHA			O_Graph	i	c
1365_0100099.exb	che	che					c	c
1365_0100099.exb	hanno	hanno					c	c
1365_0100099.exb	bisogno	bisogno					c	c
1365_0100099.exb	di	di					c	c
1365_0100099.exb	una	una					c	c
1365_0100099.exb	cameriera	cameriera					c	c
1365_0100099.exb	in	in					c	c
1365_0100099.exb	un	un					c	c
1365_0100099.exb	bar	bar					c	c
1365_0100099.exb	vicino	vicino				G_Prep	c	c
1365_0100099.exb	dove	dove				G_Prep	i	c
1365_0100099.exb	abito	abito				G_Prep	c	c
1365_0100099.exb	.	.					c	c
								
1365_0100099.exb	Voglio	Voglio					c	c
1365_0100099.exb	ti	regalarti	MERGE/MOVS/MOVT/CHA			G_Clit	i	i
1365_0100099.exb	regalare						i	c
1365_0100099.exb	qualcosa	qualcosa					c	c
1365_0100099.exb	per	per					c	c
1365_0100099.exb	la	la					c	c
1365_0100099.exb	riuscita	riuscita					c	c
1365_0100099.exb	del	del					c	c
1365_0100099.exb	tuo	tuo					c	c
1365_0100099.exb	esame	esame					c	c
1365_0100099.exb	.	.					c	c
								
1385_0001751.exb	Mi	Mi					c	c
1385_0001751.exb	dispiace	dispiace					c	c
1385_0001751.exb	molto	molto					c	c
1385_0001751.exb	,	,					c	c
1385_0001751.exb	pero	però	CHA			O_Graph	i	i
1385_0001751.exb	non	non					c	c
1385_0001751.exb	possiamo	possiamo					c	c
1385_0001751.exb	incontrare	incontrarci	CHA			G_Refl	i	i
1385_0001751.exb	domani	domani					c	c
1385_0001751.exb	.	.					c	c
								
1325_1001154.exb	Ho	Ho		Ho			c	c
1325_1001154.exb	24	24		24			c	c
1325_1001154.exb	anni	anni		anni			c	c
1325_1001154.exb	.	.		.			c	c
								
1325_1001154.exb	Come	Come		Come			c	c
1325_1001154.exb	potete	potete		potete			c	c
1325_1001154.exb	vedere	vedere		vedere			c	c
1325_1001154.exb	dal	dal		dal			c	c
1325_1001154.exb	Curriculum	Curriculum		Curriculum			c	c
1325_1001154.exb	Vitae	Vitae		Vitae			c	c
1325_1001154.exb	che	che		che			c	c
1325_1001154.exb	allego	allego		allego			c	c
1325_1001154.exb	,	,		,			c	c
1325_1001154.exb	ho	ho		ho			c	c
1325_1001154.exb	il	il		il			c	c
1325_1001154.exb	diploma	diploma		diploma			c	c
1325_1001154.exb	di	di		di			c	c
1325_1001154.exb	Ragionerie	Ragioniere	CHA	Ragioniere	CHA	O_Graph	i	c
1325_1001154.exb	e	e		e			c	c
1325_1001154.exb	Perito	Perito		Perito			c	i
1325_1001154.exb	di		DEL		DEL	G_Prep	i	i
1325_1001154.exb	Commerciale	Commerciale		Commerciale			c	c
1325_1001154.exb	.	.		.			c	c
								
1365_0100171.exb	Che	Che					c	c
1365_0100171.exb	cosa	cosa					c	c
1365_0100171.exb	volete	volete					c	c
1365_0100171.exb	avere	avere					c	c
1365_0100171.exb	?	?					c	c
								
1385_0000042.exb	Vorrei	Vorrei					c	c
1385_0000042.exb	sapere	sapere					c	c
1385_0000042.exb	quando	quando					c	c
1385_0000042.exb	vorresti	vorresti					c	c
1385_0000042.exb	iniziare	iniziare					c	c
1385_0000042.exb	il	il					c	c
1385_0000042.exb	tuo	tuo					c	c
1385_0000042.exb	lavoro	lavoro					c	c
1385_0000042.exb	?	.	CHA			O_Punct	c	c
								
1395_0000550.exb	Il	Il		Il		H_Intelltxt	c	c
1395_0000550.exb	lavoro	lavoro		lavoro		H_Intelltxt	c	c
1395_0000550.exb	va	va		va		H_Intelltxt	c	c
1395_0000550.exb	veramente	veramente		veramente		H_Intelltxt	c	c
1395_0000550.exb	bene	bene		bene		H_Intelltxt	c	c
1395_0000550.exb	.	.		.		H_Intelltxt	c	c
								
1395_0000550.exb	Mi	Mi		Mi		H_Intelltxt	c	c
1395_0000550.exb	piace	piace		piace		H_Intelltxt	c	c
1395_0000550.exb	moltissimo	moltissimo		moltissimo		H_Intelltxt	c	c
1395_0000550.exb	lavorare	lavorare		lavorare		H_Intelltxt	c	c
1395_0000550.exb	qui	qui		qui		H_Intelltxt	c	c
1395_0000550.exb	nella	nella		nella		H_Intelltxt	c	c
1395_0000550.exb	bella	bella		bella		H_Intelltxt	c	c
1395_0000550.exb	città	città		città		H_Intelltxt	c	c
1395_0000550.exb	.	.		.		H_Intelltxt	c	c
								
1395_0000550.exb	È	È		È		H_Intelltxt	c	c
1395_0000550.exb	bueno	buono	CHA	buono	CHA	H_Intelltxt	i	c
1395_0000550.exb	e	e		e		H_Intelltxt	c	c
1395_0000550.exb	possiamo	possiamo		possiamo		H_Intelltxt	c	c
1395_0000550.exb	anche	anche		anche		H_Intelltxt	c	c
1395_0000550.exb	mangiare	mangiare		mangiare		H_Intelltxt	c	c
1395_0000550.exb	i	i		i		H_Intelltxt	c	c
1395_0000550.exb	panini	panini		panini		H_Intelltxt	c	c
1395_0000550.exb	!	!		!		H_Intelltxt	c	c
								
1395_0000446.exb	Mi	Mi					c	c
1395_0000446.exb	piacono	piacciono	CHA			O_Graph	i	c
1395_0000446.exb	molto	molto					c	c
1395_0000446.exb	queste	queste					c	i
1395_0000446.exb	lezione	lezioni	CHA			G_Morphol_Wrong	i	i
1395_0000446.exb	perché	perché					c	c
1395_0000446.exb	tutto	tutto					c	c
1395_0000446.exb	il	il					c	c
1395_0000446.exb	tempo	tempo					c	c
1395_0000446.exb	devo	devo					c	c
1395_0000446.exb	parlare	parlare					c	c
1395_0000446.exb	solo	solo					c	c
1395_0000446.exb	italiano	italiano					c	c
1395_0000446.exb	.	.					c	c
								
1395_0001020.exb	Cara	Cara					c	c
1395_0001020.exb	Giulia	Giulia					c	c
1395_0001020.exb	!	,	CHA			O_Punct	c	c
								
1325_1001101.exb	Vorrei	Vorrei		Vorrei			c	c
1325_1001101.exb	partecipare	partecipare		partecipare			c	c
1325_1001101.exb	in	al	CHA	al	CHA	G_Prep	i	i
1325_1001101.exb	primo	primo		primo		G_Art	c	i
1325_1001101.exb	ciclo	ciclo		ciclo		G_Art	c	c
1325_1001101.exb	di	di		di			c	c
1325_1001101.exb	serate	serate		serate			c	c
1325_1001101.exb	(	(		(			c	c
1325_1001101.exb	quello	quello		quello			c	c
1325_1001101.exb	di	di		di			c	c
1325_1001101.exb	maggio	maggio		maggio			c	c
1325_1001101.exb	)	)		)			c	c
1325_1001101.exb	,	,		,			c	c
1325_1001101.exb	ma	ma		ma			c	c
1325_1001101.exb	devo	devo		devo			c	c
1325_1001101.exb	chiederVi	chiederVi		chiederVi			c	c
1325_1001101.exb	le		DEL		DEL	G_Art	i	c
1325_1001101.exb	informazioni	informazioni		informazioni			c	c
1325_1001101.exb	più	più		più			c	c
1325_1001101.exb	dettagliate	dettagliate		dettagliate			c	c
1325_1001101.exb	sul	sul		sul			c	c
1325_1001101.exb	calendario	calendario		calendario			c	c
1325_1001101.exb	degli	degli		degli			c	c
1325_1001101.exb	incontri	incontri		incontri			c	c
1325_1001101.exb	.	.		.			c	c
								
1365_0100098.exb	Finalmente	finalmente	CHA				i	c
1365_0100098.exb	hai	hai					c	c
1365_0100098.exb	finito	finito					c	c
1365_0100098.exb	con	con					c	c
1365_0100098.exb	tutto	tutto					c	c
1365_0100098.exb	.	.					c	c
								
1365_0100098.exb	Ma		DEL			G_Conj	i	c
1365_0100098.exb	faccio	Faccio	CHA				i	c
1365_0100098.exb	una	una					c	c
1365_0100098.exb	scuola	scuola					c	c
1365_0100098.exb	interna	interna					c	c
1365_0100098.exb	.		DEL			O_Punct	i	c
								
1365_0100098.exb	Per	per	CHA				i	c
1365_0100098.exb	essere	essere					c	c
1365_0100098.exb	più	più					c	c
1365_0100098.exb	sicura	sicura					c	c
1365_0100098.exb	con	con					c	c
1365_0100098.exb	i	i					c	c
1365_0100098.exb	clienti	clienti					c	c
1365_0100098.exb	commerciali	commerciali					c	c
1365_0100098.exb	.	.					c	c
								
1385_0001123.exb	SALUTI	Saluti	CHA				i	i
1385_0001123.exb	!	,	CHA			O_Punct	c	c
								
1385_0001123.exb	A	a	CHA				i	i
1385_0001123.exb	PRESTO	presto	CHA				i	i
1385_0001123.exb	!	!					c	c
								
1325_9000684.exb	Sarei	Sarei		Sarei		H_Intelltxt	c	c
1325_9000684.exb	veramente	veramente		veramente		H_Intelltxt	c	c
1325_9000684.exb	interessato	interessato		interessato		H_Intelltxt	c	c
1325_9000684.exb	a	a		a		H_Intelltxt	c	c
1325_9000684.exb	collaborare	collaborare		collaborare		H_Intelltxt	c	c
1325_9000684.exb	con	con		con		H_Intelltxt	c	c
1325_9000684.exb	voi	voi		voi		H_Intelltxt	c	c
1325_9000684.exb	durante	durante		durante		H_Intelltxt	c	c
1325_9000684.exb	il	il		il		H_Intelltxt	c	c
1325_9000684.exb	periodo	periodo		periodo		H_Intelltxt	c	c
1325_9000684.exb	estivo	estivo		estivo		H_Intelltxt	c	c
1325_9000684.exb	in	in		in		H_Intelltxt	c	c
1325_9000684.exb	giugno	giugno		giugno		H_Intelltxt	c	c
1325_9000684.exb	e	e		e		H_Intelltxt	c	c
1325_9000684.exb	agosto	agosto		agosto		H_Intelltxt	c	c
1325_9000684.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000684.exb	Ritengo	Ritengo		Ritengo		H_Intelltxt	c	c
1325_9000684.exb	che	che		che		H_Intelltxt	c	c
1325_9000684.exb	le	le		le		H_Intelltxt	c	c
1325_9000684.exb	mie		DEL		DEL	H_Intelltxt	i	c
1325_9000684.exb	competenze	competenze		competenze		H_Intelltxt	c	c
1325_9000684.exb	da	da		da		H_Intelltxt	c	c
1325_9000684.exb	me	me		me		H_Intelltxt	c	c
1325_9000684.exb	acquiste	acquisite	CHA	acquisite	CHA	H_Intelltxt	i	c
1325_9000684.exb	possono	possano	CHA	possano	CHA	H_Intelltxt	i	c
1325_9000684.exb	essere	essere		essere		H_Intelltxt	c	c
1325_9000684.exb	utili	utili		utili		H_Intelltxt	c	c
1325_9000684.exb	per	per		per		H_Intelltxt	c	c
1325_9000684.exb	organizzare	organizzare		organizzare		H_Intelltxt	c	c
1325_9000684.exb	il	il		il		H_Intelltxt	c	c
1325_9000684.exb	recupero	recupero		recupero		H_Intelltxt	c	c
1325_9000684.exb	di	di		di		H_Intelltxt	c	c
1325_9000684.exb	materiale	materiale		materiale		V_FS	c	c
1325_9000684.exb	riciclabile	riciclabile		riciclabile		V_FS	c	c
1325_9000684.exb	anche	anche		anche		H_Intelltxt	c	c
1325_9000684.exb	all'	all'		all'		H_Intelltxt	c	c
1325_9000684.exb	estero	estero		estero		H_Intelltxt	c	c
1325_9000684.exb	in	nel	CHA	nel	CHA	H_Intelltxt	i	c
1325_9000684.exb	caso	caso		caso		H_Intelltxt	c	c
1325_9000684.exb	in	in		in		H_Intelltxt	c	c
1325_9000684.exb	cui	cui		cui		H_Intelltxt	c	c
1325_9000684.exb	l'	l'		l'		H_Intelltxt	c	c
1325_9000684.exb	interprete	interprete		interprete		H_Intelltxt	c	c
1325_9000684.exb	è	sia	CHA	sia	CHA	H_Intelltxt	i	c
1325_9000684.exb	necessario	necessario		necessario		H_Intelltxt	c	c
1325_9000684.exb	.	.		.		H_Intelltxt	c	c
								
1365_0100168.exb	Tanti	tanti	CHA				i	c
1365_0100168.exb	auguri	auguri					c	c
1365_0100168.exb	per	per					c	c
1365_0100168.exb	il	il					c	c
1365_0100168.exb	vostro	vostro					c	c
1365_0100168.exb	matrimonio	matrimonio					c	c
1365_0100168.exb	!	!					c	c
								
1325_1001166.exb	Conosco	Conosco					c	c
1325_1001166.exb	bene	bene					c	c
1325_1001166.exb	l'	l'					c	c
1325_1001166.exb	informatica	informatica					c	c
1325_1001166.exb	e	e					c	c
1325_1001166.exb	la	la					c	c
1325_1001166.exb	dattilografia	dattilografia					c	i
1325_1001166.exb	e	e					c	c
1325_1001166.exb	parlo	parlo					c	c
1325_1001166.exb	e	e					c	c
1325_1001166.exb	scrivo	scrivo					c	c
1325_1001166.exb	correttamente	correttamente					c	c
1325_1001166.exb	in	in					c	c
1325_1001166.exb	tedesco	tedesco					c	c
1325_1001166.exb	e	e					c	c
1325_1001166.exb	in	in					c	c
1325_1001166.exb	italiano	italiano					c	c
1325_1001166.exb	.	.					c	c
								
1385_0000016.exb	Ciao	Ciao				O_Punct	c	c
1385_0000016.exb	Michele	Michele				O_Punct	c	c
1385_0000016.exb	grazie	grazie					i	i
1385_0000016.exb	per	per					c	c
1385_0000016.exb	la	la					c	c
1385_0000016.exb	tua	tua					c	c
1385_0000016.exb	.....	.....					c	i
1385_0000016.exb	.	.					c	c
								
1365_0100104.exb	Cara	Cara				O_Punct	c	c
1365_0100104.exb	signora	signora				O_Punct	c	c
1365_0100104.exb	Caro	caro	CHA			O_Capit	i	i
1365_0100104.exb	Signore	signore	CHA			O_Capit	i	c
1365_0100104.exb	Da	da	CHA			O_Capit	i	i
1365_0100104.exb	lungo	lungo					c	c
1365_0100104.exb	tempo	tempo					c	c
1365_0100104.exb	ho	ho					c	c
1365_0100104.exb	voglia	voglia					c	c
1365_0100104.exb	di	di					c	c
1365_0100104.exb	fare	fare					c	c
1365_0100104.exb	un	un					c	c
1365_0100104.exb	corso	corso					c	c
1365_0100104.exb	di	di					c	c
1365_0100104.exb	lingua	lingua					c	c
1365_0100104.exb	in	in					c	c
1365_0100104.exb	Italia	Italia					c	c
1365_0100104.exb	.	.					c	c
								
1365_0100104.exb	Quindi	quindi	CHA				i	c
1365_0100104.exb	posso	posso					c	c
1365_0100104.exb	comprare	comprare					c	c
1365_0100104.exb	i	i					c	c
1365_0100104.exb	regali	regali					c	c
1365_0100104.exb	per	per					c	c
1365_0100104.exb	i	i					c	c
1365_0100104.exb	miei	miei					c	c
1365_0100104.exb	nipoti	nipoti					c	c
1365_0100104.exb	e	e					c	c
1365_0100104.exb	posso	posso					c	c
1365_0100104.exb	berere	bere	CHA			G_Inflect_Inexist	i	c
1365_0100104.exb	un	un					c	c
1365_0100104.exb	buono	buon	CHA			O_Graph	i	c
1365_0100104.exb	vino	vin	CHA			O_Graph	i	c
1365_0100104.exb	brûlé	brûlé					c	i
1365_0100104.exb	!	!					c	c
								
1365_0100104.exb	Tante	Tante					c	c
1365_0100104.exb	grazie	grazie					c	c
1365_0100104.exb	per	per					c	c
1365_0100104.exb	le	le					c	i
1365_0100104.exb	informazione	informazioni	CHA			G_Morphol_Wrong	i	i
1365_0100104.exb	.	.					c	c
								
1365_0100289.exb	Abbiamo	Abbiamo					c	c
1365_0100289.exb	già	già					c	c
1365_0100289.exb	prenotato	prenotato					c	c
1365_0100289.exb	tutto	tutto					c	c
1365_0100289.exb	il	il					c	c
1365_0100289.exb	giorno	giorno					c	c
1365_0100289.exb	e	e					c	c
1365_0100289.exb	lo	lo					c	c
1365_0100289.exb	abbiamo	abbiamo					c	c
1365_0100289.exb	marcato	marcato					c	c
1365_0100289.exb	con	con					c	c
1365_0100289.exb	un	un					c	c
1365_0100289.exb	cuore	cuore					c	c
1365_0100289.exb	rosso	rosso					c	c
1365_0100289.exb	sul	sul					c	c
1365_0100289.exb	calendario	calendario					c	c
1365_0100289.exb	.	.					c	c
								
1365_0100116.exb	Tanti	Tanti					c	c
1365_0100116.exb	auguri	auguri					c	c
1365_0100116.exb	per	per					c	c
1365_0100116.exb	la	la					c	c
1365_0100116.exb	tua	tua					c	c
1365_0100116.exb	maturità	maturità					c	c
1365_0100116.exb	linguistica	linguistica					c	c
1365_0100116.exb	!	!					c	c
								
1365_0100116.exb	Sono	Sono				G_Wo	c	c
1365_0100116.exb	apena	appena	CHA			G_Wo	i	i
1365_0100116.exb	arrivato	arrivato				G_Wo	c	c
1365_0100116.exb	da	da				G_Wo	i	c
1365_0100116.exb	Città	Città				G_Wo	c	c
1365_0100116.exb	Y	Y				G_Wo	c	c
1365_0100116.exb	qui		MOVS			G_Wo	i	c
1365_0100116.exb	ho	ho				G_Conj	i	c
1365_0100116.exb	fatto	fatto				G_Conj	c	c
1365_0100116.exb	due	due				G_Conj	c	c
1365_0100116.exb	settimane	settimane				G_Conj	c	c
1365_0100116.exb	di	di				G_Conj	c	c
1365_0100116.exb	vacanza	vacanza				G_Conj	c	c
1365_0100116.exb	.	.					c	c
								
1365_0100116.exb	Penso	Penso					c	c
1365_0100116.exb	che	che					c	c
1365_0100116.exb	fai	fai					c	c
1365_0100116.exb	bene	bene					c	c
1365_0100116.exb	per	a	CHA			G_Prep	i	c
1365_0100116.exb	iscriverti	iscriverti					c	c
1365_0100116.exb	all	all'	CHA				i	i
1365_0100116.exb	Università	università	CHA			O_Capit	i	c
1365_0100116.exb	per	per					c	c
1365_0100116.exb	continuare	continuare					c	c
1365_0100116.exb	subito	subito					c	c
1365_0100116.exb	le	le					c	c
1365_0100116.exb	tue	tue					c	c
1365_0100116.exb	conoscenze	conoscenze					c	c
1365_0100116.exb	linguistiche	linguistiche					c	c
1365_0100116.exb	.	.					c	c
								
1385_0001194.exb	In	In					c	c
1385_0001194.exb	ufficio	ufficio					c	c
1385_0001194.exb	c'	c'					c	c
1385_0001194.exb	è	è					c	c
1385_0001194.exb	molto	molto					c	c
1385_0001194.exb	lavoro	lavoro					c	c
1385_0001194.exb	e	e					c	c
1385_0001194.exb	giovedì	giovedì					c	c
1385_0001194.exb	pomeriggio	pomeriggio					c	c
1385_0001194.exb	non	non					c	c
1385_0001194.exb	posso	posso					c	c
1385_0001194.exb	venire	venire					c	c
1385_0001194.exb	,		DEL			O_Punct	i	c
1385_0001194.exb	perchè	perché	CHA			O_Graph	i	i
1385_0001194.exb	il	il					c	c
1385_0001194.exb	mio	mio					c	c
1385_0001194.exb	capo	capo					c	c
1385_0001194.exb	ha	ha					c	c
1385_0001194.exb	organizzato	organizzato					c	c
1385_0001194.exb	una	una					c	c
1385_0001194.exb	riunione	riunione					c	c
1385_0001194.exb	.	.					c	c
								
1395_0000528.exb	Città	Città					c	c
1395_0000528.exb	X	X					c	c
1395_0000528.exb	,	,					c	c
1395_0000528.exb	26	26					c	c
1395_0000528.exb	novembre	novembre					c	c
1395_0000528.exb	2010	2010					c	c
1395_0000528.exb	Caro	Caro				O_Punct	c	c
1395_0000528.exb	Umberto	Umberto				O_Punct	c	c
1395_0000528.exb	la	la					i	c
1395_0000528.exb	mia	mia					c	c
1395_0000528.exb	famiglia	famiglia					c	c
1395_0000528.exb	ed	ed					c	c
1395_0000528.exb	io	io					c	c
1395_0000528.exb	stiamo	stiamo					c	c
1395_0000528.exb	bene	bene					c	c
1395_0000528.exb	.	.					c	c
								
1395_0000533.exb	Ho	Ho					c	c
1395_0000533.exb	veramente	veramente					c	c
1395_0000533.exb	fretta	fretta					c	c
1395_0000533.exb	di	di					c	c
1395_0000533.exb	uscire	uscire					c	c
1395_0000533.exb	con	con					c	c
1395_0000533.exb	te	te					c	c
1395_0000533.exb	,		DEL			O_Punct	i	c
1395_0000533.exb	di	di				G_Conj	i	c
1395_0000533.exb	discoprire	scoprire	CHA			G_Conj	i	i
1395_0000533.exb	la	la				G_Conj	c	c
1395_0000533.exb	tua	tua				G_Conj	c	c
1395_0000533.exb	città	città				G_Conj	c	c
1395_0000533.exb	!	!					c	c
								
1325_1001113.exb	Noi	Noi		Noi			c	c
1325_1001113.exb	impariamo	impariamo		impariamo			c	c
1325_1001113.exb	già	già		già			c	c
1325_1001113.exb	alla	alla		alla			c	i
1325_1001113.exb	scuola	scuola		scuola			c	c
1325_1001113.exb	elementare	elementare		elementare			c	c
1325_1001113.exb	due	due		due			c	c
1325_1001113.exb	lingue	lingue		lingue			c	c
1325_1001113.exb	stranieri	straniere	CHA	straniere	CHA	G_Morphol_Wrong	i	i
1325_1001113.exb	.	.		.			c	c
								
1325_9000106.exb	Gli	Gli					c	c
1325_9000106.exb	occhi	occhi					c	c
1325_9000106.exb	parlano	parlano					c	c
1325_9000106.exb	molto	molto					c	c
1325_9000106.exb	e	e					c	c
1325_9000106.exb	si		DEL			G_Valency	i	c
1325_9000106.exb	danno	danno					c	c
1325_9000106.exb	informazioni	informazioni					c	c
1325_9000106.exb	importanti	importanti					c	c
1325_9000106.exb	per	per					c	c
1325_9000106.exb	giudicare	giudicare					c	c
1325_9000106.exb	una	una					c	c
1325_9000106.exb	persona	persona					c	c
1325_9000106.exb	.	.					c	c
								
1325_1001087.exb	(	(					c	c
1325_1001087.exb	per	per					c	c
1325_1001087.exb	esempio	esempio					c	c
1325_1001087.exb	con	con					c	c
1325_1001087.exb	il	il					c	c
1325_1001087.exb	pacchetto	pacchetto					c	c
1325_1001087.exb	Office	Office					c	c
1325_1001087.exb	)	)					c	c
1325_1001087.exb	.	.					c	c
								
1325_1001087.exb	Vorrei	Vorrei					c	c
1325_1001087.exb	chiedere	chiedere					c	c
1325_1001087.exb	,		DEL			O_Punct	i	i
1325_1001087.exb	che		DEL			G_Conj	i	i
1325_1001087.exb	quanto	quando	CHA			G_Pos	i	c
1325_1001087.exb	si	si					c	c
1325_1001087.exb	può	può					c	c
1325_1001087.exb	cominciare	cominciare					c	c
1325_1001087.exb	questo	questo					c	c
1325_1001087.exb	lavoro	lavoro					c	c
