filename	token	correction	error_type	gold_label	predictions
doc381.xml	I			c	c
doc381.xml	'm			c	c
doc381.xml	not			c	c
doc381.xml	very			c	c
doc381.xml	good			c	c
doc381.xml	doing	at	R	i	i
doc381.xml	surfing			c	c
doc381.xml	but			c	c
doc381.xml	with			c	c
doc381.xml	a			c	c
doc381.xml	little			c	c
doc381.xml	bit			c	c
doc381.xml	of			c	c
doc381.xml	help			c	c
doc381.xml	I			c	c
doc381.xml	know			c	c
doc381.xml	I			c	c
doc381.xml	can			c	c
doc381.xml	make	do	RV	i	c
doc381.xml	it			c	c
doc381.xml	.			c	c

doc381.xml	Oh			c	c
doc381.xml	,			c	c
doc381.xml	for		UT	c	i
doc381.xml	last			c	i
doc381.xml	I			c	c
doc381.xml	just			c	i
doc381.xml	would			c	i
doc381.xml	like			c	c
doc381.xml	to			c	c
doc381.xml	ask			c	c
doc381.xml	you			c	c
doc381.xml	how			c	c
doc381.xml	many	much	CQ	i	c
doc381.xml	clothes	clothing	RN	i	c
doc381.xml	,		UP	c	c
doc381.xml	and			c	c
doc381.xml	money			c	c
doc381.xml	I			c	c
doc381.xml	have			c	c
doc381.xml	to			c	c
doc381.xml	bring			c	c
doc381.xml	with			c	c
doc381.xml	me			c	c
doc381.xml	.			c	c

doc381.xml	And			c	c
doc381.xml	well			c	c
doc381.xml	Mrs			c	c
doc381.xml	Helen			c	c
doc381.xml	I			c	c
doc381.xml	would			c	c
doc381.xml	really			c	c
doc381.xml	apprecciatte	appreciate	S	i	i
doc381.xml	if			i	c
doc381.xml	you			c	c
doc381.xml	send	sent	TV	i	i
doc381.xml	me			c	c
doc381.xml	back			c	c
doc381.xml	a			c	c
doc381.xml	letter			c	c
doc381.xml	with			c	c
doc381.xml	all			c	c
doc381.xml	the			c	c
doc381.xml	answers			c	c
doc381.xml	of	to	RT	i	i
doc381.xml	my			c	c
doc381.xml	question	questions	FN	i	c
doc381.xml	,		UY	c	c
doc381.xml	anyway		UY	c	c
doc381.xml	.			c	c

doc381.xml	Thank			c	c
doc381.xml	you			c	c
doc381.xml	very			c	c
doc381.xml	very			c	c
doc381.xml	much			c	c
doc381.xml	and			c	c
doc381.xml	please			c	c
doc381.xml	keep			c	c
doc381.xml	in			c	c
doc381.xml	contact			c	c
doc381.xml	by			c	c
doc381.xml	e			c	c
doc381.xml	-			c	c
doc381.xml	mail			c	c
doc381.xml	,			c	c
doc381.xml	as	or	RC	i	c
doc381.xml	normal			c	c
doc381.xml	mail			c	c
doc381.xml	.			c	c

doc381.xml	Yours			c	c
doc381.xml	trully	truly	DY	i	i

doc381.xml	Alvaro			c	c
doc381.xml	Ramirez			c	c

doc381.xml	I			c	c
doc381.xml	hope			c	c
doc381.xml	you			c	c
doc381.xml	keep	are keeping	TV	i	c
doc381.xml	in			c	c
doc381.xml	great			c	i
doc381.xml	form	shape	RN	i	c
doc381.xml	,			c	c
doc381.xml	like			c	c
doc381.xml	you			c	c
doc381.xml	were			c	c
doc381.xml	the			c	c
doc381.xml	last			c	c
doc381.xml	time			c	c
doc381.xml	I			c	c
doc381.xml	saw			c	c
doc381.xml	you			c	c
doc381.xml	,	. How	RP	i	c
doc381.xml	how	. How	RP	i	i
doc381.xml	is			c	i
doc381.xml	your			c	c
doc381.xml	family			c	c
doc381.xml	,	?	RP	c	c
doc381.xml	I			c	c
doc381.xml	hope			c	c
doc381.xml	everyone			c	c
doc381.xml	is			c	c
doc381.xml	ok	OK	RP	i	c
doc381.xml	.			c	c

doc381.xml	Well			c	c
doc381.xml	here			c	c
doc381.xml	in			c	c
doc381.xml	Dublin			c	c
doc381.xml	things			c	c
doc381.xml	still			i	c
doc381.xml	the			c	c
doc381.xml	same			c	c
doc381.xml	,			c	c
doc381.xml	but			c	c
doc381.xml	I			c	c
doc381.xml	think			c	c
doc381.xml	somebody			c	c
doc381.xml	told			c	c
doc381.xml	you			c	c
doc381.xml	that			c	c
doc381.xml	I			c	c
doc381.xml	went			c	c
doc381.xml	to			c	c
doc381.xml	the			c	c
doc381.xml	moby	Moby	RP	i	i
doc381.xml	concert			c	c
doc381.xml	here			c	c
doc381.xml	at			c	c
doc381.xml	the			c	c
doc381.xml	point	Point	RP	i	i
doc381.xml	wich	which	S	i	i
doc381.xml	is			c	c
doc381.xml	the			c	c
doc381.xml	big			c	c
doc381.xml	theatre	venue	RN	i	c
doc381.xml	for			c	c
doc381.xml	events			c	c
doc381.xml	and			c	c
doc381.xml	concerts			c	c
doc381.xml	,	.	RP	c	c
doc381.xml	I			c	c
doc381.xml	guess			c	c
doc381.xml	it			c	c
doc381.xml	was			c	c
doc381.xml	the			c	c
doc381.xml	best			c	c
doc381.xml	concert			c	c
doc381.xml	I			c	c
doc381.xml	've			c	c
doc381.xml	ever			c	c
doc381.xml	been			c	c
doc381.xml	to			c	c
doc381.xml	,			c	c
doc381.xml	but			c	c
doc381.xml	the			c	c
doc381.xml	coolest			c	c
doc381.xml	thing			c	c
doc381.xml	is			c	c
doc381.xml	that			c	c
doc381.xml	,			c	c
doc381.xml	well			c	i
doc381.xml	do			c	c
doc381.xml	you			c	c
doc381.xml	remember			c	c
doc381.xml	my			c	c
doc381.xml	friend			c	c
doc381.xml	Luke			c	c
doc381.xml	,			c	c
doc381.xml	the			c	c
doc381.xml	one			c	c
doc381.xml	that			c	i
doc381.xml	works			c	c
doc381.xml	as			c	c
doc381.xml	a			c	c
doc381.xml	security			c	c
doc381.xml	guard			c	c
doc381.xml	,	? Well	RP	i	i
doc381.xml	well	? Well	RP	i	i
doc381.xml	he			c	c
doc381.xml	told			c	c
doc381.xml	me			c	c
doc381.xml	that			c	c
doc381.xml	they			c	c
doc381.xml	needed			c	c
doc381.xml	people			c	c
doc381.xml	to			c	c
doc381.xml	put			c	c
doc381.xml	everything			c	c
doc381.xml	on			c	c
doc381.xml	the			c	c
doc381.xml	stage			c	c
doc381.xml	,			c	c
doc381.xml	so			c	c
doc381.xml	I			c	c
doc381.xml	went			c	c
doc381.xml	to			c	c
doc381.xml	help			c	c
doc381.xml	them			c	c
doc381.xml	and			c	c
doc381.xml	everithing	everything	S	i	i
doc381.xml	else			c	c
doc381.xml	,			c	c
doc381.xml	and			c	c
doc381.xml	when			c	c
doc381.xml	I			c	c
doc381.xml	get	got	TV	i	i
doc381.xml	into	to	RT	i	i
doc381.xml	the			c	c
doc381.xml	point	Point	RP	i	c
doc381.xml	,			c	c
doc381.xml	do			c	c
doc381.xml	you			c	c
doc381.xml	who			i	c
doc381.xml	was			c	c
doc381.xml	there			c	c
doc381.xml	?			c	c

doc381.xml	just	Can you believe it	ID	i	i
doc381.xml	imagine	Can you believe it	ID	i	c
doc381.xml	,			c	c
doc381.xml	it			c	c
doc381.xml	was			c	c
doc381.xml	moby	Moby	RP	i	i
doc381.xml	,	. So	RP	i	c
doc381.xml	so	. So	RP	i	c
doc381.xml	I			c	c
doc381.xml	went			c	c
doc381.xml	to			c	c
doc381.xml	say			c	c
doc381.xml	hello			c	c
doc381.xml	to			c	c
doc381.xml	him			c	c
doc381.xml	,			c	c
doc381.xml	and			c	c
doc381.xml	he			c	c
doc381.xml	told	asked	RV	i	c
doc381.xml	me			c	c
doc381.xml	would	, 'Would you give me a hand with my decks?'  So	MP	i	i
doc381.xml	you	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	give	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	me	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	a	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	hand	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	with	, 'Would you give me a hand with my decks?'  So	MP	i	i
doc381.xml	my	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	decks	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	,	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	so	, 'Would you give me a hand with my decks?'  So	MP	i	c
doc381.xml	I			c	c
doc381.xml	went			c	c
doc381.xml	,			c	c
doc381.xml	and			c	c
doc381.xml	when			c	c
doc381.xml	we			c	c
doc381.xml	finished			c	c
doc381.xml	he			c	c
doc381.xml	gave			c	c
doc381.xml	me			c	c
doc381.xml	a			c	c
doc381.xml	T			c	c
doc381.xml	-			c	c
doc381.xml	shirt			c	c
doc381.xml	and			c	c
doc381.xml	a			c	c
doc381.xml	gold			c	c
doc381.xml	pass			c	c
doc381.xml	to			c	c
doc381.xml	see			c	c
doc381.xml	the			c	c
doc381.xml	concert			c	c
doc381.xml	from			c	c
doc381.xml	the			c	c
doc381.xml	first			c	c
doc381.xml	row			c	c
doc381.xml	,	. Oh	RP	i	i
doc381.xml	oh	. Oh	RP	i	i
doc381.xml	my			c	c
doc381.xml	god	God	RP	i	c
doc381.xml	Kim			c	c
doc381.xml	that			c	i
doc381.xml	the			i	c
doc381.xml	best			c	c
doc381.xml	thing			c	c
doc381.xml	that			c	c
doc381.xml	ever			c	c
doc381.xml	happened			c	c
doc381.xml	to			c	c
doc381.xml	me			c	c
doc381.xml	,	. Well	RP	i	i
doc381.xml	well	. Well	RP	i	i
doc381.xml	Kim			c	c
doc381.xml	I			c	c
doc381.xml	hope			c	c
doc381.xml	to			c	c
doc381.xml	recieve	receive	S	i	i
doc381.xml	a			c	c
doc381.xml	letter			c	c
doc381.xml	from			c	c
doc381.xml	you			c	c
doc381.xml	soon			c	c
doc381.xml	,			c	c
doc381.xml	and			c	c
doc381.xml	please			c	c
doc381.xml	tell			c	c
doc381.xml	everybody			c	c
doc381.xml	about			c	c
doc381.xml	the			c	c
doc381.xml	moby	Moby	RP	i	i
doc381.xml	concert			c	c
doc381.xml	and			c	c
doc381.xml	everything			c	c
doc381.xml	,			c	c
doc381.xml	thank			c	c
doc381.xml	you			c	c
doc381.xml	.			c	c

doc381.xml	See			c	c
doc381.xml	you			c	c
doc381.xml	soon			c	c

doc381.xml	Alvaro			c	c

doc381.xml	XXXX			c	c

doc2642.xml	DEAR			c	c
doc2642.xml	MS			c	c
doc2642.xml	.			c	c

doc2642.xml	RYAN			c	c
doc2642.xml	,			c	c

doc720.xml	Tuesdy			c	i
doc720.xml	13th			c	c
doc720.xml	,			c	c
doc720.xml	June			c	c
doc720.xml	,			c	c
doc720.xml	2000			c	c

doc720.xml	I			c	c
doc720.xml	am			c	c
doc720.xml	writing			c	c
doc720.xml	in			c	c
doc720.xml	response			c	c
doc720.xml	to			c	c
doc720.xml	your			c	c
doc720.xml	letter			c	c
doc720.xml	about			c	c
doc720.xml	the			c	c
doc720.xml	first			c	c
doc720.xml	prize			c	c
doc720.xml	in			c	c
doc720.xml	the			c	c
doc720.xml	Competition			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	am			c	c
doc720.xml	very	really	RY	i	c
doc720.xml	looking			c	c
doc720.xml	forward			c	c
doc720.xml	to			c	c
doc720.xml	going			c	c
doc720.xml	to			c	c
doc720.xml	California			c	c
doc720.xml	and			c	c
doc720.xml	I			c	c
doc720.xml	would			c	c
doc720.xml	like			c	c
doc720.xml	to			c	c
doc720.xml	go			c	c
doc720.xml	in			c	c
doc720.xml	July			c	c
doc720.xml	,			c	c
doc720.xml	because			c	c
doc720.xml	I			c	c
doc720.xml	am			c	c
doc720.xml	going			c	c
doc720.xml	to			c	c
doc720.xml	have			c	c
doc720.xml	my			c	c
doc720.xml	summer			c	c
doc720.xml	holidays			c	c
doc720.xml	in			c	c
doc720.xml	that			c	c
doc720.xml	month			c	c
doc720.xml	.			c	c

doc720.xml	About			c	c
doc720.xml	accommodation			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	would			c	c
doc720.xml	prefer			c	c
doc720.xml	log	log cabin	AGN	i	i
doc720.xml	cabins	log cabin	AGN	i	c
doc720.xml	,			c	c
doc720.xml	because			c	c
doc720.xml	I			c	c
doc720.xml	have			c	c
doc720.xml	a			c	c
doc720.xml	problem			c	c
doc720.xml	in	with	RT	i	i
doc720.xml	my			c	c
doc720.xml	back			c	c
doc720.xml	.			c	c

doc720.xml	Therefore			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	need			c	c
doc720.xml	to			c	c
doc720.xml	sleep			c	c
doc720.xml	in			c	c
doc720.xml	a			c	c
doc720.xml	bed			c	c
doc720.xml	.			c	c

doc720.xml	Also			c	c
doc720.xml	tents			c	c
doc720.xml	are			c	c
doc720.xml	not			c	c
doc720.xml	fairly	very	RY	i	c
doc720.xml	comfortable			c	c
doc720.xml	.			c	c

doc720.xml	As			c	c
doc720.xml	far			c	c
doc720.xml	as			c	c
doc720.xml	camp			c	c
doc720.xml	activities			c	c
doc720.xml	concerned			i	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	have			c	c
doc720.xml	been			c	c
doc720.xml	doing			c	c
doc720.xml	windsurfing			c	c
doc720.xml	for			c	c
doc720.xml	5			c	c
doc720.xml	years			c	c
doc720.xml	,			i	c
doc720.xml	for			c	c
doc720.xml	that			c	c
doc720.xml	reason			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	am			c	c
doc720.xml	fairly			c	c
doc720.xml	interested			c	c
doc720.xml	in			c	c
doc720.xml	sailing			c	c
doc720.xml	.			c	c

doc720.xml	On			c	c
doc720.xml	the			c	c
doc720.xml	other			c	c
doc720.xml	hand			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	keen			i	i
doc720.xml	on			c	c
doc720.xml	painting			c	c
doc720.xml	,			c	i
doc720.xml	however			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	have			c	c
doc720.xml	never			c	c
doc720.xml	painted			c	c
doc720.xml	in			c	c
doc720.xml	my			c	c
doc720.xml	life			c	c
doc720.xml	,			c	c
doc720.xml	so			c	c
doc720.xml	I			c	c
doc720.xml	would			c	c
doc720.xml	like			c	c
doc720.xml	to			c	c
doc720.xml	try			c	c
doc720.xml	it			c	c
doc720.xml	.			c	c

doc720.xml	Finally			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	was			c	c
doc720.xml	wondering			c	c
doc720.xml	what			c	c
doc720.xml	kind			c	c
doc720.xml	of			c	c
doc720.xml	clothes			c	c
doc720.xml	I			c	i
doc720.xml	have			c	c
doc720.xml	to			c	c
doc720.xml	wear			c	c
doc720.xml	in			c	c
doc720.xml	California			c	c
doc720.xml	?			c	c

doc720.xml	In			c	c
doc720.xml	addition			c	c
doc720.xml	,			c	c
doc720.xml	could			c	c
doc720.xml	you			c	c
doc720.xml	advice	advise	DV	i	c
doc720.xml	me			c	c
doc720.xml	how			c	c
doc720.xml	much			c	c
doc720.xml	money			c	c
doc720.xml	I			c	c
doc720.xml	need			c	c
doc720.xml	for			c	c
doc720.xml	the			c	c
doc720.xml	trip			c	c
doc720.xml	?			c	c
doc720.xml	and			c	i
doc720.xml	is			c	c
doc720.xml	there			c	c
doc720.xml	anything			c	c
doc720.xml	else			c	c
doc720.xml	do		UV	c	c
doc720.xml	I			c	c
doc720.xml	have			c	c
doc720.xml	to			c	c
doc720.xml	know			c	c
doc720.xml	?			c	c

doc720.xml	I	I received	TV	c	c
doc720.xml	've	I received	TV	c	c
doc720.xml	received	I received	TV	c	c
doc720.xml	your			c	c
doc720.xml	letter			c	c
doc720.xml	two			c	c
doc720.xml	days			c	c
doc720.xml	ago			c	c
doc720.xml	and			c	c
doc720.xml	I			c	c
doc720.xml	'm			c	c
doc720.xml	quite			c	c
doc720.xml	happy			c	c
doc720.xml	to			c	c
doc720.xml	know			c	c
doc720.xml	that			c	c
doc720.xml	you			c	c
doc720.xml	passed			c	c
doc720.xml	F.C.E.			c	i
doc720.xml	I			c	c
doc720.xml	'm			c	c
doc720.xml	ok			c	c
doc720.xml	and			c	c
doc720.xml	let			c	c
doc720.xml	me			c	c
doc720.xml	tell			c	c
doc720.xml	you			c	c
doc720.xml	about			c	c
doc720.xml	my			c	c
doc720.xml	last	recent	RJ	i	c
doc720.xml	experience			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	went			c	c
doc720.xml	to			c	c
doc720.xml	Madrid			c	c
doc720.xml	last			c	c
doc720.xml	week			c	c
doc720.xml	and			c	c
doc720.xml	I			c	c
doc720.xml	was			c	c
doc720.xml	walking			c	c
doc720.xml	in			c	c
doc720.xml	the			c	c
doc720.xml	street			c	c
doc720.xml	when			c	c
doc720.xml	somebody			c	c
doc720.xml	asked			c	c
doc720.xml	me			c	c
doc720.xml	an			i	i
doc720.xml	address			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	looked			c	c
doc720.xml	at			c	c
doc720.xml	him			c	c
doc720.xml	and			c	c
doc720.xml	I			c	c
doc720.xml	realised			c	c
doc720.xml	that			c	c
doc720.xml	this			c	c
doc720.xml	person			c	c
doc720.xml	was			c	c
doc720.xml	David			c	c
doc720.xml	Bowie			c	c
doc720.xml	.			c	c

doc720.xml	Yes			c	c
doc720.xml	!			c	c
doc720.xml	!			c	c
doc720.xml	!			c	c

doc720.xml	I			c	c
doc720.xml	could			c	c
doc720.xml	n't			c	c
doc720.xml	believe			c	c
doc720.xml	it			c	c
doc720.xml	.			c	c

doc720.xml	He			c	c
doc720.xml	was			c	c
doc720.xml	trying			c	c
doc720.xml	to			c	c
doc720.xml	speak			c	c
doc720.xml	in			c	c
doc720.xml	Spanish			c	c
doc720.xml	,			c	c
doc720.xml	but			c	c
doc720.xml	his			c	c
doc720.xml	accent			c	c
doc720.xml	was			c	c
doc720.xml	terrible			c	c
doc720.xml	.			c	c

doc720.xml	So			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	started			c	c
doc720.xml	to			c	c
doc720.xml	speak			c	c
doc720.xml	in			c	c
doc720.xml	English			c	c
doc720.xml	with			c	c
doc720.xml	him			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	explained			c	c
doc720.xml	to			c	c
doc720.xml	him			c	c
doc720.xml	where			c	c
doc720.xml	was	the street was	W	i	i
doc720.xml	the	the street was	W	i	i
doc720.xml	street	the street was	W	i	i
doc720.xml	that			c	c
doc720.xml	he			c	c
doc720.xml	was			c	c
doc720.xml	looking			c	c
doc720.xml	for			c	c
doc720.xml	and			c	c
doc720.xml	we			c	c
doc720.xml	carried			c	c
doc720.xml	out	on	RY	i	c
doc720.xml	with			c	c
doc720.xml	the			c	c
doc720.xml	conversation			c	c
doc720.xml	for			c	c
doc720.xml	a			c	c
doc720.xml	while			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	thought			c	c
doc720.xml	he			c	c
doc720.xml	was			c	c
doc720.xml	very			c	c
doc720.xml	rude			c	c
doc720.xml	,			c	c
doc720.xml	but			c	c
doc720.xml	I			c	c
doc720.xml	was			c	c
doc720.xml	wrong			c	c
doc720.xml	,			c	c
doc720.xml	he			c	c
doc720.xml	is			c	c
doc720.xml	n't			c	c
doc720.xml	arrogant			c	c
doc720.xml	at			c	c
doc720.xml	all			c	c
doc720.xml	and			c	c
doc720.xml	he			c	c
doc720.xml	looks			c	c
doc720.xml	very			c	c
doc720.xml	simply		R	c	i
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	liked			c	c
doc720.xml	my			c	c
doc720.xml	experience			c	c
doc720.xml	with			c	c
doc720.xml	him			c	c
doc720.xml	and			c	c
doc720.xml	I			c	c
doc720.xml	think			c	c
doc720.xml	the			c	c
doc720.xml	best			c	c
doc720.xml	part			c	c
doc720.xml	was			c	c
doc720.xml	when			c	c
doc720.xml	he			c	c
doc720.xml	gave			c	c
doc720.xml	me			c	c
doc720.xml	his			c	c
doc720.xml	e			c	c
doc720.xml	-			c	c
doc720.xml	mail			c	c
doc720.xml	address			c	c
doc720.xml	.			c	c

doc720.xml	I			c	c
doc720.xml	'm			c	c
doc720.xml	not			c	c
doc720.xml	joking			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	got			c	c
doc720.xml	his			c	c
doc720.xml	e			c	c
doc720.xml	-			c	c
doc720.xml	mail			c	c
doc720.xml	.			c	c

doc720.xml	Well			c	c
doc720.xml	my			c	c
doc720.xml	friend			c	c
doc720.xml	,			c	c
doc720.xml	I			c	c
doc720.xml	have			c	c
doc720.xml	to			c	c
doc720.xml	go			c	c
doc720.xml	,			c	c
doc720.xml	because			c	c
doc720.xml	I			c	c
doc720.xml	got			i	c
doc720.xml	an			c	c
doc720.xml	appoinment	appointment	S	i	i
doc720.xml	with			c	c
doc720.xml	the			c	c
doc720.xml	Dentist			c	c
doc720.xml	.			c	c

doc720.xml	Write			c	c
doc720.xml	me			i	i
doc720.xml	soon			c	c
doc720.xml	and			c	c
doc720.xml	take			c	c
doc720.xml	care			c	c
doc720.xml	.			c	c

doc247.xml	Competition			c	c
doc247.xml	Organiser			c	c

doc2238.xml	Competition			c	c
doc2238.xml	Organiser			c	c

doc58.xml	Competition			c	c
doc58.xml	Organiser			c	c

doc613.xml	I			c	c
doc613.xml	was			c	c
doc613.xml	enthusiatic	enthusiastic	S	i	i
doc613.xml	about			c	c
doc613.xml	receiving			c	c
doc613.xml	your			c	c
doc613.xml	letter			c	c
doc613.xml	.			c	c
doc613.xml	I			c	c
doc613.xml	will			c	c
doc613.xml	give			c	c
doc613.xml	you			c	c
doc613.xml	all			c	c
doc613.xml	the			c	c
doc613.xml	necessary			c	c
doc613.xml	information			c	c
doc613.xml	.			c	c

doc613.xml	I			c	c
doc613.xml	would			c	c
doc613.xml	like			c	c
doc613.xml	to			c	c
doc613.xml	travel			c	c
doc613.xml	in			c	c
doc613.xml	July			c	c
doc613.xml	because			c	c
doc613.xml	during			c	c
doc613.xml	that			c	c
doc613.xml	period			c	c
doc613.xml	I			c	c
doc613.xml	will			c	c
doc613.xml	be			c	c
doc613.xml	free			c	c
doc613.xml	from			c	c
doc613.xml	work			c	c
doc613.xml	,	.  My	RP	i	i
doc613.xml	my	.  My	RP	i	i
doc613.xml	current			c	c
doc613.xml	post			c	c
doc613.xml	finishes			c	c
doc613.xml	at			c	c
doc613.xml	the			c	c
doc613.xml	end			c	c
doc613.xml	of			c	c
doc613.xml	June			c	c
doc613.xml	but			c	c
doc613.xml	I			c	c
doc613.xml	will			c	c
doc613.xml	start			c	c
doc613.xml	another			c	c
doc613.xml	job			c	c
doc613.xml	at			c	c
doc613.xml	the			c	c
doc613.xml	beginning			c	c
doc613.xml	of			c	c
doc613.xml	August			c	c
doc613.xml	.			c	c

doc613.xml	I			c	c
doc613.xml	would			c	c
doc613.xml	prefer			c	c
doc613.xml	to			c	c
doc613.xml	stay			c	c
doc613.xml	in			c	c
doc613.xml	tents	tent	AGN	i	c
doc613.xml	rather			c	c
doc613.xml	than			c	c
doc613.xml	in			c	c
doc613.xml	log	log cabin	AGN	i	c
doc613.xml	cabins	log cabin	AGN	i	c
doc613.xml	,			c	c
doc613.xml	because			c	c
doc613.xml	it			c	c
doc613.xml	would			c	c
doc613.xml	be			c	c
doc613.xml	a			c	c
doc613.xml	new			c	c
doc613.xml	experience			c	c
doc613.xml	for			c	c
doc613.xml	me			c	c
doc613.xml	and			c	c
doc613.xml	I			c	c
doc613.xml	would			c	c
doc613.xml	like			c	c
doc613.xml	to			c	c
doc613.xml	try			c	c
doc613.xml	something			c	c
doc613.xml	different			c	c
doc613.xml	.			c	c

doc613.xml	As			c	c
doc613.xml	far			c	c
doc613.xml	as			c	c
doc613.xml	the			c	c
doc613.xml	activities			c	c
doc613.xml	are			c	c
doc613.xml	concerned			c	c
doc613.xml	,			c	c
doc613.xml	I			c	c
doc613.xml	have			c	c
doc613.xml	chosen			c	c
doc613.xml	to			c	c
doc613.xml	do			c	c
doc613.xml	Tennis	tennis and swimming	RP	i	c
doc613.xml	and	tennis and swimming	RP	i	c
doc613.xml	Swimming	tennis and swimming	RP	i	c
doc613.xml	.			c	c

doc613.xml	I			c	c
doc613.xml	am			c	c
doc613.xml	good			c	c
doc613.xml	at			c	c
doc613.xml	playing			c	c
doc613.xml	Tennis	tennis	RP	i	c
doc613.xml	and			c	c
doc613.xml	I			c	c
doc613.xml	have			c	c
doc613.xml	been			c	c
doc613.xml	learning			c	c
doc613.xml	to			c	c
doc613.xml	swim			c	c
doc613.xml	for			c	c
doc613.xml	three			c	c
doc613.xml	months			c	c
doc613.xml	so			c	c
doc613.xml	it			c	c
doc613.xml	could			c	c
doc613.xml	be			c	c
doc613.xml	a		UD	c	c
doc613.xml	useful			c	c
doc613.xml	training			c	c
doc613.xml	for			c	c
doc613.xml	me			c	c
doc613.xml	.			c	c

doc613.xml	Moreover			c	c
doc613.xml	I			c	c
doc613.xml	would			c	c
doc613.xml	like			c	c
doc613.xml	to			c	c
doc613.xml	know			c	c
doc613.xml	what			c	c
doc613.xml	kind			c	c
doc613.xml	of			c	c
doc613.xml	clothes			c	c
doc613.xml	are			c	c
doc613.xml	the			c	c
doc613.xml	best			c	c
doc613.xml	for			c	c
doc613.xml	living			c	i
doc613.xml	in			c	c
doc613.xml	the			c	c
doc613.xml	camp			c	c
doc613.xml	and			c	c
doc613.xml	if			c	c
doc613.xml	I			c	c
doc613.xml	need			c	c
doc613.xml	to			c	c
doc613.xml	bring			c	c
doc613.xml	with			c	c
doc613.xml	me			c	c
doc613.xml	a			c	c
doc613.xml	large			c	c
doc613.xml	amount			c	c
doc613.xml	of			c	c
doc613.xml	money			c	c
doc613.xml	.			c	c

doc613.xml	I			c	c
doc613.xml	want			c	c
doc613.xml	to			c	c
doc613.xml	thank			c	c
doc613.xml	you			c	c
doc613.xml	for			c	c
doc613.xml	this			c	c
doc613.xml	prize			c	c
doc613.xml	,	.  Let	RP	i	i
doc613.xml	let	.  Let	RP	i	i
doc613.xml	me			c	c
doc613.xml	know			c	c
doc613.xml	if			c	c
doc613.xml	you			c	c
doc613.xml	need			c	c
doc613.xml	further			c	c
doc613.xml	information			c	c
doc613.xml	.			c	c

doc613.xml	Bianca			c	c
doc613.xml	Botticelli			c	c

doc613.xml	In			c	c
doc613.xml	your			c	c
doc613.xml	last			c	c
doc613.xml	letter			c	c
doc613.xml	you			c	c
doc613.xml	asked			c	c
doc613.xml	me			c	c
doc613.xml	about			c	c
doc613.xml	the			c	c
doc613.xml	concert			c	c
doc613.xml	...			c	c
doc613.xml	oh			c	c
doc613.xml	it			c	c
doc613.xml	was			c	c
doc613.xml	fantastic			c	c
doc613.xml	!			c	c

doc613.xml	I			c	c
doc613.xml	've			c	c
doc613.xml	always			c	c
doc613.xml	loved			c	c
doc613.xml	music			c	c
doc613.xml	so			c	c
doc613.xml	working			c	c
doc613.xml	in	at	RT	i	i
doc613.xml	a			c	c
doc613.xml	concert			c	c
doc613.xml	was			c	c
doc613.xml	great			c	c
doc613.xml	.			c	c

doc613.xml	You			c	c
doc613.xml	ca			c	c
doc613.xml	n't			c	c
doc613.xml	imagine			c	c
doc613.xml	how			c	c
doc613.xml	many			c	c
doc613.xml	people			c	c
doc613.xml	are			c	c
doc613.xml	involved			c	c
doc613.xml	in			c	c
doc613.xml	the			c	c
doc613.xml	organization			c	c
doc613.xml	of			c	c
doc613.xml	a			c	c
doc613.xml	concert			c	c
doc613.xml	,	.  Apart	RP	i	i
doc613.xml	apart	.  Apart	RP	i	c
doc613.xml	from			c	c
doc613.xml	the			c	c
doc613.xml	musicists	musicians	DN	i	c
doc613.xml	and			c	c
doc613.xml	the			c	c
doc613.xml	singers			c	c
doc613.xml	,			c	c
doc613.xml	there			c	c
doc613.xml	are			c	c
doc613.xml	people			c	c
doc613.xml	who			c	c
doc613.xml	work			c	c
doc613.xml	with			c	c
doc613.xml	lights			c	c
