filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label
1365_0100146.exb	per	per					c
1365_0100146.exb	il	il					c
1365_0100146.exb	corso	corso					c
1365_0100146.exb	e	e					c
1365_0100146.exb	l'	l'					c
1365_0100146.exb	appartamento	appartamento					c
1365_0100146.exb	.	.					c
							
1325_1001120.exb	Ringraziandolo	Ringraziandola	CHA	Ringraziandovi	CHA	V_FS	i
1325_1001120.exb	anticipatamente	anticipatamente		anticipatamente		V_FS	c
1325_1001120.exb	per	per		per		S_Txt	c
1325_1001120.exb	la	la		la		S_Txt	c
1325_1001120.exb	considerazione	considerazione		considerazione		S_Txt	c
1325_1001120.exb	,	,		,		S_Txt	c
1325_1001120.exb	sono	sono		sono		S_Txt	c
1325_1001120.exb	pronto	pronto		pronto		S_Txt	c
1325_1001120.exb	ad	ad		ad		S_Txt	c
1325_1001120.exb	un	un		un		S_Txt	c
1325_1001120.exb	colloquio	colloquio		colloquio		S_Txt	c
1325_1001120.exb	.	.		.		S_Txt	c
							
1325_1001017.exb	Canton	Canton					c
1325_1001017.exb	Ticino	Ticino					c
1325_1001017.exb	Caro	Caro					c
1325_1001017.exb	Residence	Residence					c
1325_1001017.exb	del	del					c
1325_1001017.exb	Lago	Lago					c
1325_1001017.exb	!	!					c
							
1325_1001017.exb	Ma	ma	CHA			G_Wo	i
1325_1001017.exb	non	non				G_Wo	c
1325_1001017.exb	c'		DEL			G_Wo	i
1325_1001017.exb	è	è				G_Wo	c
1325_1001017.exb	così		MOVS			G_Wo	i
1325_1001017.exb	tutto	tutto				G_Wo	c
1325_1001017.exb	che	come	CHA			G_Wo	i
1325_1001017.exb	abbiamo	abbiamo				G_Wo	c
1325_1001017.exb	pensato	pensato				G_Wo	c
1325_1001017.exb	.	.				G_Wo	c
							
1325_1001017.exb	Durante	Durante					c
1325_1001017.exb	il	il					c
1325_1001017.exb	nostro	nostro					c
1325_1001017.exb	soggiorno	soggiorno					c
1325_1001017.exb	l'	l'					c
1325_1001017.exb	aria	aria					c
1325_1001017.exb	condizionata	condizionata					c
1325_1001017.exb	non	non					c
1325_1001017.exb	è	ha	CHA			G_Verb_compl	i
1325_1001017.exb	funzionata	funzionato	CHA				i
1325_1001017.exb	.	.					c
							
1325_1001017.exb	Il	Il				G_Conj	c
1325_1001017.exb	bagno	bagno				G_Conj	c
1325_1001017.exb	era	era				G_Conj	c
1325_1001017.exb	molto	molto				G_Conj	c
1325_1001017.exb	sporco	sporco				G_Conj	c
1325_1001017.exb	,		DEL			O_Punct	i
1325_1001017.exb	brutto	brutto				G_Conj	i
1325_1001017.exb	.	.					c
							
1325_1001135.exb	Secondo	Secondo					c
1325_1001135.exb	me	me					c
1325_1001135.exb	,	,					c
1325_1001135.exb	il		DEL			G_Art	i
1325_1001135.exb	Internet	Internet					c
1325_1001135.exb	è	è					c
1325_1001135.exb	una	una					c
1325_1001135.exb	cosa	cosa					c
1325_1001135.exb	meravigliosa	meravigliosa					c
1325_1001135.exb	.	.					c
							
1325_1001135.exb	Naturalmente	Naturalmente					c
1325_1001135.exb	puoi	puoi					c
1325_1001135.exb	leggere	leggere					c
1325_1001135.exb	notizi	notizie	CHA			G_Inflect_Inexist	i
1325_1001135.exb	e	e					c
1325_1001135.exb	puoi	puoi					c
1325_1001135.exb	giocare	giocare					i
1325_1001135.exb	anche		MOVS			G_Conj	i
1325_1001135.exb	.	.					c
							
1365_0100263.exb	Anch'	Anch'		Anch'			c
1365_0100263.exb	io	io		io			c
1365_0100263.exb	ho	ho		ho			c
1365_0100263.exb	appena	appena		appena			c
1365_0100263.exb	fatto	fatto		fatto			c
1365_0100263.exb	un	un		un			c
1365_0100263.exb	esame	esame		esame			c
1365_0100263.exb	il		DEL		DEL	G_Art	i
1365_0100263.exb	giovedi	giovedì	CHA	giovedì	CHA	O_Graph	i
1365_0100263.exb	scorso	scorso		scorso			c
1365_0100263.exb	.	.		.			c
							
1365_0100263.exb	Ma	Ma		Ma			c
1365_0100263.exb	a	a		a			c
1365_0100263.exb	te	te		te			c
1365_0100263.exb	suggerirei	suggerirei		suggerirei			c
1365_0100263.exb	di	di		di			c
1365_0100263.exb	andare	andare		andare			c
1365_0100263.exb	per	per		per			c
1365_0100263.exb	un	un		un			c
1365_0100263.exb	po'	po'		po'			c
1365_0100263.exb	di	di		di			c
1365_0100263.exb	tempo	tempo		tempo			c
1365_0100263.exb	a	in	CHA	in	CHA	G_Prep	i
1365_0100263.exb	vacanza	vacanza		vacanza			c
1365_0100263.exb	,		DEL		DEL	O_Punct	i
1365_0100263.exb	prima	prima		prima			c
1365_0100263.exb	di	di		di			c
1365_0100263.exb	cominciare	cominciare		cominciare			c
1365_0100263.exb	a	a		a			c
1365_0100263.exb	lavorare	lavorare		lavorare			c
1365_0100263.exb	.	.		.			c
							
1365_0100163.exb	Allora	quindi	CHA	quindi	CHA	C_Con_accur	i
1365_0100163.exb	capisco	capisco		capisco		H_Intelltxt	c
1365_0100163.exb	veramente	veramente		veramente		H_Intelltxt	c
1365_0100163.exb	la	la		la		H_Intelltxt	c
1365_0100163.exb	tua	tua		tua		H_Intelltxt	c
1365_0100163.exb	situazione	situazione		situazione		H_Intelltxt	c
1365_0100163.exb	.	.		.		H_Intelltxt	c
							
1365_0100167.exb	Cara	Cara					c
1365_0100167.exb	Beatrice	Beatrice					c
1365_0100167.exb	,	,					c
1365_0100167.exb	caro	caro					c
1365_0100167.exb	Stefano	Stefano					c
1365_0100167.exb	,	,					c
1365_0100167.exb	tanti	tanti					c
1365_0100167.exb	auguri	auguri					c
1365_0100167.exb	!	!					c
							
1365_0100167.exb	Grazie	Grazie					c
1365_0100167.exb	mille	mille					c
1365_0100167.exb	per	per					c
1365_0100167.exb	vogliono	voler	CHA			G_Verb_compl	i
1365_0100167.exb	invitare	invitare					c
1365_0100167.exb	Paolo	Paolo					c
1365_0100167.exb	e	e					c
1365_0100167.exb	me	me					c
1365_0100167.exb	.	.					c
							
1365_0100274.exb	Adesso	Adesso					c
1365_0100274.exb	vorrei	vorrei					c
1365_0100274.exb	prendere	prendere					c
1365_0100274.exb	la	la				G_Prep	c
1365_0100274.exb	possibilità	possibilità				G_Prep	c
1365_0100274.exb	farti	farti				G_Prep	i
1365_0100274.exb	i	i					c
1365_0100274.exb	miei	miei					c
1365_0100274.exb	più	più					c
1365_0100274.exb	sinceri	sinceri					c
1365_0100274.exb	auguri	auguri					c
1365_0100274.exb	per	per					c
1365_0100274.exb	la	la					c
1365_0100274.exb	tua	tua					c
1365_0100274.exb	superata	superata					c
1365_0100274.exb	maturità	maturità					c
1365_0100274.exb	linguistica	linguistica					c
1365_0100274.exb	.	.					c
							
1365_0100222.exb	Mentre	Durante	CHA			G_Pos	i
1365_0100222.exb	l'	l'					c
1365_0100222.exb	anno	anno					c
1365_0100222.exb	scorso	scorso					c
1365_0100222.exb	,		DEL			O_Punct	i
1365_0100222.exb	ho	ho					c
1365_0100222.exb	lavorato	lavorato					c
1365_0100222.exb	nella	alla	CHA			G_Prep	i
1365_0100222.exb	storia	storia					c
1365_0100222.exb	che	di	SPLIT/CHA			G_Conj	i
1365_0100222.exb	già	già					i
1365_0100222.exb	ti	ti					c
1365_0100222.exb	ho	ho					c
1365_0100222.exb	parlato	parlato					c
1365_0100222.exb	.	.					c
							
1365_0100222.exb	Sarebbe	Sarebbe					c
1365_0100222.exb	ottimale	ottimale					c
1365_0100222.exb	per	per					c
1365_0100222.exb	financiare	finanziare	CHA			O_Graph	i
1365_0100222.exb	la	la					c
1365_0100222.exb	continuazione	continuazione					c
1365_0100222.exb	delle	dei	CHA				i
1365_0100222.exb	mie	miei	CHA				i
1365_0100222.exb	studie	studi	CHA			G_Inflect_Inexist	i
1365_0100222.exb	di	di					c
1365_0100222.exb	geografia	geografia					c
1365_0100222.exb	in	a	CHA			G_Prep	i
1365_0100222.exb	Città	Città					c
1365_0100222.exb	Y	Y					c
1365_0100222.exb	.	.					c
							
1385_0001134.exb	Scusi	Scusi					c
1385_0001134.exb	,	,					c
1385_0001134.exb	ma	ma					c
1385_0001134.exb	il		DEL			G_Art	i
1385_0001134.exb	è	è					c
1385_0001134.exb	una	una					c
1385_0001134.exb	settimana	settimana					c
1385_0001134.exb	orribile	orribile					c
1385_0001134.exb	.	.					c
							
1385_0001762.exb	Non	non	CHA			G_Valency	i
1385_0001762.exb	sto	sto				O_Punct	c
1385_0001762.exb	bene	bene				O_Punct	c
1385_0001762.exb	è	è					i
1385_0001762.exb	una	una					c
1385_0001762.exb	settimana	settimana					c
1385_0001762.exb	orribile	orribile					c
1385_0001762.exb	.	.					c
							
1385_0001762.exb	Hai	Hai					c
1385_0001762.exb	voglia	voglia					c
1385_0001762.exb	di	di					c
1385_0001762.exb	andare	andare					c
1385_0001762.exb	in	in					c
1385_0001762.exb	un	un					c
1385_0001762.exb	ristorante	ristorante					c
1385_0001762.exb	tailandese	tailandese					c
1385_0001762.exb	?	?					c
							
1325_1001063.exb	Io	Io					c
1325_1001063.exb	posso	posso					c
1325_1001063.exb	aiutarti	aiutarti					c
1325_1001063.exb	.	.					c
							
1395_0000575.exb	La	La		La		H_Intelltxt	c
1395_0000575.exb	nostra	nostra		nostra		H_Intelltxt	c
1395_0000575.exb	insegnante	insegnante		insegnante		H_Intelltxt	c
1395_0000575.exb	si	si		si		H_Intelltxt	c
1395_0000575.exb	chiama	chiama		chiama		H_Intelltxt	c
1395_0000575.exb	Maria	Maria		Maria		H_Intelltxt	c
1395_0000575.exb	e	ed	CHA	ed	CHA	H_Intelltxt	i
1395_0000575.exb	è	è		è		H_Intelltxt	c
1395_0000575.exb	molto	molto		molto		H_Intelltxt	c
1395_0000575.exb	simpatica	simpatica		simpatica		H_Intelltxt	c
1395_0000575.exb	.	.		.		H_Intelltxt	c
							
1385_0001112.exb	Che	Che					c
1385_0001112.exb	ne	ne					c
1385_0001112.exb	dici	dici					c
1385_0001112.exb	di	di					c
1385_0001112.exb	incontrami	incontrarci	CHA			G_Verb	i
1385_0001112.exb	sabato	sabato					c
1385_0001112.exb	sera	sera					c
1385_0001112.exb	,	,					c
1385_0001112.exb	pérchè	perché	CHA			O_Graph	i
1385_0001112.exb	ho	ho					c
1385_0001112.exb	molto	molto					c
1385_0001112.exb	tempo	tempo					c
1385_0001112.exb	.	?	CHA			O_Punct	c
							
1385_0001196.exb	Possiamo	Possiamo					c
1385_0001196.exb	incontrarci	incontrarci					c
1385_0001196.exb	(		DEL			O_Punct	i
1385_0001196.exb	al		DEL			G_Prep	i
1385_0001196.exb	)		DEL			O_Punct	i
1385_0001196.exb	sabato	sabato					c
1385_0001196.exb	sera	sera					c
1385_0001196.exb	?	?					c
							
1325_9000318.exb	Perchè	Perché	CHA	Perché	CHA	O_Graph	i
1325_9000318.exb	è	è		è			c
1325_9000318.exb	molto	molto		molto			c
1325_9000318.exb	importante	importante		importante			c
1325_9000318.exb	dare	dare		dare			c
1325_9000318.exb	aiuto	aiuto		aiuto			c
1325_9000318.exb	ai	ai		ai			c
1325_9000318.exb	paesi	paesi		paesi			c
1325_9000318.exb	poveri	poveri		poveri			c
1325_9000318.exb	.	.		.			c
							
1395_0000638.exb	VISITA	visitato	CHA			G_Agr	i
1395_0000638.exb	AL	la	CHA			O_Graph	i
1395_0000638.exb	CITTA	città	CHA			O_Graph	i
1395_0000638.exb	,	,					c
1395_0000638.exb	Monumento	Monumento				G_Art	i
1395_0000638.exb	X	X					c
1395_0000638.exb	Monumento	Monumento				G_Art	i
1395_0000638.exb	Y	Y				G_Conj	c
1395_0000638.exb	,	.	CHA			O_Punct	c
1395_0000638.exb	CITTA	città	CHA			O_Graph	i
1395_0000638.exb	BELLISSIMO	bellissima	CHA			G_Verb_main	i
1395_0000638.exb	.	.					c
							
1365_0100223.exb	Sono	Sono					c
1365_0100223.exb	veramente	veramente					c
1365_0100223.exb	contento	contento					c
1365_0100223.exb	per	per					c
1365_0100223.exb	te	te					c
1365_0100223.exb	.	.					c
							
1365_0100061.exb	Potresti	Potresti		Potresti		P_Request	c
1365_0100061.exb	mandarmelo	mandarmelo		mandarmelo		P_Request	c
1365_0100061.exb	anche	anche		anche		P_Request	c
1365_0100061.exb	via	via		via		P_Request	c
1365_0100061.exb	e-mail	e-mail		e-mail		P_Request	c
1365_0100061.exb	così	così		così		P_Request	c
1365_0100061.exb	posso	posso		posso		P_Request	c
1365_0100061.exb	gìa	già	CHA	già	CHA	P_Request	i
1365_0100061.exb	cominciare	cominciare		cominciare		P_Request	c
1365_0100061.exb	a	a		a		P_Request	c
1365_0100061.exb	cercare	cercare		cercare		P_Request	c
1365_0100061.exb	.	.		?	CHA	P_Request	c
							
1365_0100194.exb	In	In					c
1365_0100194.exb	attesa	attesa					c
1365_0100194.exb	di	di					c
1365_0100194.exb	una	una					c
1365_0100194.exb	Vostra	Vostra					c
1365_0100194.exb	cordiale	cordiale					c
1365_0100194.exb	risposta	risposta					c
1365_0100194.exb	.	.					c
							
1395_0001115.exb	Mia	Mia					c
1395_0001115.exb	madre	madre					c
1395_0001115.exb	e	e					c
1395_0001115.exb	io	io					c
1395_0001115.exb	stiamo	stiamo					c
1395_0001115.exb	molto	molto					c
1395_0001115.exb	bene	bene					c
1395_0001115.exb	.	.					c
							
1365_0100474.exb	Naturalmente	Naturalmente					c
1365_0100474.exb	ti	ti					c
1365_0100474.exb	auito	aiuto	CHA				i
1365_0100474.exb	di	a	CHA			G_Prep	i
1365_0100474.exb	trovare	trovare					c
1365_0100474.exb	un	un					c
1365_0100474.exb	lavoro	lavoro					c
1365_0100474.exb	.	.					c
							
1395_0000582.exb	Espero	Spero	CHA			O_Graph	i
1395_0000582.exb	che		DEL			G_Conj	i
1395_0000582.exb	bene	bene					c
1395_0000582.exb	.	.					c
							
1395_0001114.exb	Quando	Quando					c
1395_0001114.exb	hai	hai					c
1395_0001114.exb	il		DEL			G_Art	i
1395_0001114.exb	tempo	tempo					c
1395_0001114.exb	per	per					c
1395_0001114.exb	la	la					c
1395_0001114.exb	mia	mia					c
1395_0001114.exb	visita	visita					c
1395_0001114.exb	?	?					c
							
1395_0001016.exb	Ma	Ma					c
1395_0001016.exb	non	non					c
1395_0001016.exb	sapiamo	sapiamo					c
1395_0001016.exb	come	come					c
1395_0001016.exb	arriviamo	arrivare	CHA			G_Verb_main	i
1395_0001016.exb	a	a					c
1395_0001016.exb	casa	casa					c
1395_0001016.exb	tua	tua					c
1395_0001016.exb	.	.					c
							
1365_0100285.exb	Grazie	Grazie					c
1365_0100285.exb	ancora	ancora					c
1365_0100285.exb	una	una					c
1365_0100285.exb	volta	volta					c
1365_0100285.exb	per	per					c
1365_0100285.exb	la	la					c
1365_0100285.exb	invitazione	invitazione					c
1365_0100285.exb	.	.					c
							
1395_0001164.exb	La	La		La		S_Var	c
1395_0001164.exb	cartina	cartina		cartina		S_Var	c
1395_0001164.exb	l'	l'		l'		S_Var	c
1395_0001164.exb	ho	ho		ho		S_Var	c
1395_0001164.exb	comprata	comprata		comprata		S_Var	c
1395_0001164.exb	già	già		già		S_Var	c
1395_0001164.exb	la	la		la		S_Var	c
1395_0001164.exb	settimana	settimana		settimana		S_Var	c
1395_0001164.exb	corsa	scorsa	CHA	scorsa	CHA	S_Var	i
1395_0001164.exb	ma	ma		ma		H_Intelltxt	c
1395_0001164.exb	non	non		non		V_FS	c
1395_0001164.exb	sono	sono		sono		V_FS	c
1395_0001164.exb	sicura	sicura		sicura		V_FS	c
1395_0001164.exb	dove	dove		dove		H_Intelltxt	i
1395_0001164.exb	tu	tu		tu		H_Intelltxt	c
1395_0001164.exb	abiti	abiti		abiti		H_Intelltxt	c
1395_0001164.exb	.	.		.		H_Intelltxt	c
							
1325_1001157.exb	Ho	Ho					c
1325_1001157.exb	ventiquattro	ventiquattro					c
1325_1001157.exb	anni	anni					c
1325_1001157.exb	e	e					c
1325_1001157.exb	ho	ho					c
1325_1001157.exb	finito	finito					c
1325_1001157.exb	i	i					c
1325_1001157.exb	miei	miei					c
1325_1001157.exb	studi	studi					c
1325_1001157.exb	un	un					c
1325_1001157.exb	anno	anno					c
1325_1001157.exb	fa	fa					c
1325_1001157.exb	.	.					c
							
1325_1001157.exb	Allego	Allego					c
1325_1001157.exb	il	il					c
1325_1001157.exb	mio	mio					c
1325_1001157.exb	Curriculum	Curriculum					c
1325_1001157.exb	Vitae	Vitae					c
1325_1001157.exb	.	.					c
							
1385_0001135.exb	Non	Non					c
1385_0001135.exb	mi	mi					c
1385_0001135.exb	piace	piace					c
1385_0001135.exb	di		DEL			G_Prep	i
1385_0001135.exb	rifutare	rifiutare	CHA			O_Graph	i
1385_0001135.exb	nostro	nostro				G_Art	i
1385_0001135.exb	appuntamento	appuntamento				G_Art	c
1385_0001135.exb	,	,					c
1385_0001135.exb	ma	ma					c
1385_0001135.exb	è	è					c
1385_0001135.exb	una	una					c
1385_0001135.exb	settimana	settimana					c
1385_0001135.exb	orribile	orribile					c
1385_0001135.exb	.	.					c
							
1385_0001135.exb	Non	Non					c
1385_0001135.exb	posso	posso				G_Art	c
1385_0001135.exb	il		DEL			G_Art	i
1385_0001135.exb	giovedi	giovedì	CHA			O_Graph	i
1385_0001135.exb	pomeriggio	pomeriggio					c
1385_0001135.exb	,	,					c
1385_0001135.exb	scusi	scusi					c
1385_0001135.exb	.	.					c
							
1385_0000023.exb	Vorrei	Vorrei					c
1385_0000023.exb	sapere	sapere					c
1385_0000023.exb	quando	quando					c
1385_0000023.exb	tu	tu					c
1385_0000023.exb	puoi	puoi					c
1385_0000023.exb	iniziare	iniziare					c
1385_0000023.exb	a	a					c
1385_0000023.exb	lavorare	lavorare					c
1385_0000023.exb	?	.	CHA			O_Punct	c
							
1365_0100071.exb	Vivo	Vivo					c
1365_0100071.exb	insieme	insieme					c
1365_0100071.exb	con	alla	MERGE/CHA			G_Prep	i
1365_0100071.exb	la						c
1365_0100071.exb	mia	mia					c
1365_0100071.exb	ragazza	ragazza					c
1365_0100071.exb	.	.					c
							
1365_0100071.exb	Ci	Ci					c
1365_0100071.exb	siamo	siamo					c
1365_0100071.exb	trasferiti	trasferiti					c
1365_0100071.exb	ad	ad					c
1365_0100071.exb	Città	Città					c
1365_0100071.exb	X	X					c
1365_0100071.exb	due	due					c
1365_0100071.exb	mesi	mesi					c
1365_0100071.exb	fa	fa					c
1365_0100071.exb	.	.					c
							
1365_0100071.exb	Le	Le					c
1365_0100071.exb	lingue	lingue					c
1365_0100071.exb	sono	sono					c
1365_0100071.exb	utile	utili	CHA			G_Morphol_Wrong	i
1365_0100071.exb	per	per					c
1365_0100071.exb	trovare	trovare					c
1365_0100071.exb	un	un					c
1365_0100071.exb	lavoro	lavoro					c
1365_0100071.exb	in	in					c
1365_0100071.exb	tutto	tutto					c
1365_0100071.exb	la	il	CHA			G_Morphol_Wrong	i
1365_0100071.exb	mondo	mondo					c
1365_0100071.exb	.	.					c
							
1365_0100071.exb	Oppure	Oppure					c
1365_0100071.exb	potresti	potresti					c
1365_0100071.exb	fare	fare					c
1365_0100071.exb	una		DEL			G_Art	i
1365_0100071.exb	formazione	formazione					c
1365_0100071.exb	in	in					c
1365_0100071.exb	un	un					c
1365_0100071.exb	albergo	albergo					c
1365_0100071.exb	.	.					c
							
1385_0001122.exb	ANDIAMO	Andiamo	CHA				i
1385_0001122.exb	A	a	CHA				i
1385_0001122.exb	CENA	cena	CHA				i
1385_0001122.exb	IN	in	CHA				i
1385_0001122.exb	UN	un	CHA				i
1385_0001122.exb	RISTORANTE	ristorante	CHA				i
1385_0001122.exb	TAILANDESE	tailandese	CHA				i
1385_0001122.exb	?	?					c
							
1365_0100063.exb	Io	Io		Io		H_Intelltxt	c
1365_0100063.exb	invece	invece		invece		H_Intelltxt	c
1365_0100063.exb	finisco	finisco		finisco		H_Intelltxt	c
1365_0100063.exb	il	il		il		H_Intelltxt	c
1365_0100063.exb	quarto	quarto		quarto		H_Intelltxt	c
1365_0100063.exb	semestre	semestre		semestre		H_Intelltxt	c
1365_0100063.exb	tra	tra		tra		H_Intelltxt	c
1365_0100063.exb	due	due		due		H_Intelltxt	c
1365_0100063.exb	settimane	settimane		settimane		H_Intelltxt	c
1365_0100063.exb	e	e		e		H_Intelltxt	c
1365_0100063.exb	poi	poi		poi		H_Intelltxt	c
1365_0100063.exb	ho	ho		ho		H_Intelltxt	c
1365_0100063.exb	nove	nove		nove		H_Intelltxt	c
1365_0100063.exb	esami	esami		esami		H_Intelltxt	c
1365_0100063.exb	.	.		.		H_Intelltxt	c
							
1365_0100063.exb	È	È		È		H_Intelltxt	c
1365_0100063.exb	andata	andata		andata		H_Intelltxt	c
1365_0100063.exb	bene	bene		bene		H_Intelltxt	c
1365_0100063.exb	e	e		e		H_Intelltxt	c
1365_0100063.exb	siamo	siamo		siamo		H_Intelltxt	c
1365_0100063.exb	arrivati	arrivati		arrivati		H_Intelltxt	c
1365_0100063.exb	terzi	terzi		terzi		H_Intelltxt	c
1365_0100063.exb	.	.		.		H_Intelltxt	c
							
1365_0100063.exb	Sono	Sono		Sono		H_Intelltxt	c
1365_0100063.exb	contenta	contenta		contenta		H_Intelltxt	c
1365_0100063.exb	.	.		.		H_Intelltxt	c
							
1365_0100063.exb	Città	Città		Città		H_Intelltxt	c
1365_0100063.exb	X	X		X		H_Intelltxt	c
1365_0100063.exb	,	,		,		H_Intelltxt	c
1365_0100063.exb	12.06.2010	12.06.2010		12.06.2010		H_Intelltxt	c
1365_0100063.exb	Caro	Caro		Caro		S_Txt	c
1365_0100063.exb	Francesco	Francesco		Francesco		S_Txt	c
1365_0100063.exb	,	,		,		S_Txt	c
1365_0100063.exb	come	come		come		S_Txt	c
1365_0100063.exb	stai	stai		stai		S_Txt	c
1365_0100063.exb	?	?		?		S_Txt	c
							
1385_0001740.exb	Ciao	Ciao					c
1385_0001740.exb	Daniele	Daniele					c
1385_0001740.exb	,	,					c
1385_0001740.exb	Grazie	grazie	CHA			O_Capit	i
1385_0001740.exb	per	per				G_Art	c
1385_0001740.exb	tuo	tuo				G_Art	i
1385_0001740.exb	invitare	invito	CHA			G_Pos	i
1385_0001740.exb	.	.					c
							
1385_0001740.exb	Andiamo	Andiamo				G_Wo	c
1385_0001740.exb	a	a				G_Wo	c
1385_0001740.exb	cena	cena				G_Wo	c
1385_0001740.exb	al	al				G_Wo	i
1385_0001740.exb	ristorante	ristorante				G_Wo	c
1385_0001740.exb	tailandese	tailandese				G_Wo	c
1385_0001740.exb	insieme		MOVS			G_Wo	i
1385_0001740.exb	?	?				G_Wo	c
							
1365_0100174.exb	Andró	Andrò	CHA			O_Graph	i
1365_0100174.exb	al	al				O_Punct	c
1365_0100174.exb	Vostro	Vostro				O_Punct	c
1365_0100174.exb	matrimonio	matrimonio				O_Punct	c
1365_0100174.exb	e	e				O_Punct	c
1365_0100174.exb	poi	poi				O_Punct	c
1365_0100174.exb	quando	quando					i
1365_0100174.exb	ci	ci					c
1365_0100174.exb	incontriamo	incontriamo					c
1365_0100174.exb	,	,					c
1365_0100174.exb	farò	farò					c
1365_0100174.exb	una	una					c
1365_0100174.exb	grande	grande					c
1365_0100174.exb	festa	festa					c
1365_0100174.exb	per	per					c
1365_0100174.exb	voi	Voi	CHA			O_Capit	i
1365_0100174.exb	.	.					c
							
1365_0100056.exb	Vorrei	Vorrei					c
1365_0100056.exb	prendere	prendere					c
1365_0100056.exb	un	un					c
1365_0100056.exb	corso	corso					c
1365_0100056.exb	estivo	estivo					c
1365_0100056.exb	al	al					c
1365_0100056.exb	mare	mare					c
1365_0100056.exb	per	per					c
1365_0100056.exb	due	due					c
1365_0100056.exb	settimane	settimane					c
1365_0100056.exb	,	,					c
1365_0100056.exb	anche	anche					c
1365_0100056.exb	perché	perché					c
1365_0100056.exb	la	la					c
1365_0100056.exb	spiaggia	spiaggia					c
1365_0100056.exb	mi	mi					c
1365_0100056.exb	piace	piace					c
1365_0100056.exb	molto	molto					c
1365_0100056.exb	.	.					c
							
1365_0100481.exb	Credo	Credo					c
1365_0100481.exb	che	che				G_Valency	c
1365_0100481.exb	abbia	abbia				G_Valency	i
1365_0100481.exb	dovuti	dovuto	CHA			G_Verb_compl	i
1365_0100481.exb	studiare	studiare				G_Valency	c
1365_0100481.exb	molto	molto				G_Valency	c
1365_0100481.exb	,	,				G_Valency	c
1365_0100481.exb	non	no	CHA			G_Neg	i
1365_0100481.exb	?	?				G_Valency	c
							
1365_0100481.exb	Spero	Spero					c
1365_0100481.exb	che	che					c
1365_0100481.exb	trovi	trovi					c
1365_0100481.exb	un	un					c
1365_0100481.exb	lavoro	lavoro					c
1365_0100481.exb	!	!					c
							
1395_0001167.exb	Sono	sono	CHA				i
1395_0001167.exb	molto	molto					c
1395_0001167.exb	contento	contento					c
1395_0001167.exb	di	di					c
1395_0001167.exb	venire	venire					c
1395_0001167.exb	da	da					c
1395_0001167.exb	te	te					c
1395_0001167.exb	in	in					c
1395_0001167.exb	Italia	Italia					c
1395_0001167.exb	.	.					c
							
1365_0100096.exb	Caro	Caro				O_Punct	c
1365_0100096.exb	Stefano	Stefano				O_Punct	c
1365_0100096.exb	,	,				O_Punct	c
1365_0100096.exb	cara	cara				O_Punct	c
1365_0100096.exb	Beatrice	Beatrice				O_Punct	c
1365_0100096.exb	Tanti	tanti	CHA			O_Capit	i
1365_0100096.exb	auguri	auguri					c
1365_0100096.exb	per	per					c
1365_0100096.exb	il	il					c
1365_0100096.exb	vostro	vostro					c
1365_0100096.exb	matrimonio	matrimonio					c
1365_0100096.exb	!	!					c
							
1365_0100220.exb	Sono	Sono					c
1365_0100220.exb	molto	molto					c
1365_0100220.exb	felice	felice					c
1365_0100220.exb	per	per					c
1365_0100220.exb	te	te					c
1365_0100220.exb	.	.					c
							
1365_0100220.exb	Volontieri	Volentieri	CHA				i
1365_0100220.exb	di	ti	CHA			G_Pos	i
1365_0100220.exb	aiuto	aiuto					c
1365_0100220.exb	di	a	CHA			G_Prep	i
1365_0100220.exb	trovare	trovare					c
1365_0100220.exb	un	un					c
1365_0100220.exb	lavoro	lavoro					c
1365_0100220.exb	per	per					c
1365_0100220.exb	questo	questo					c
1365_0100220.exb	periodo	periodo					c
1365_0100220.exb	.	.					c
							
1365_0100220.exb	Non	Non					c
1365_0100220.exb	sono	sono					c
1365_0100220.exb	sicura	sicura					c
1365_0100220.exb	,	,					c
1365_0100220.exb	ma	ma					c
1365_0100220.exb	forse	forse					c
1365_0100220.exb	il		DEL			G_Art	i
1365_0100220.exb	mio	mio					c
1365_0100220.exb	padre	padre					c
1365_0100220.exb	ha	ha					c
1365_0100220.exb	bisogno	bisogno					c
1365_0100220.exb	di	di					c
1365_0100220.exb	un	un					c
1365_0100220.exb	assistente	assistente					c
1365_0100220.exb	nella	nella					c
1365_0100220.exb	sua	sua					c
1365_0100220.exb	ditta	ditta					c
1365_0100220.exb	.	.					c
							
1365_0100220.exb	Andiamo	Andiamo					c
1365_0100220.exb	in	in					c
1365_0100220.exb	Norvegia	Norvegia					c
1365_0100220.exb	.	.					c
							
1365_0100220.exb	Sono	Sono					c
1365_0100220.exb	lieto	lieta	CHA			G_Morphol_Wrong	i
1365_0100220.exb	di	di					c
1365_0100220.exb	rividerti	rivederti	CHA			G_Inflect_Inexist	i
1365_0100220.exb	quest'	quest'					c
1365_0100220.exb	anno	anno					c
1365_0100220.exb	!	!					c
							
1395_0000396.exb	Ho	Ho					c
1395_0000396.exb	lavorato	lavorato					c
1395_0000396.exb	come	come					c
1395_0000396.exb	ragazza	ragazza					c
1395_0000396.exb	alla	alla					c
1395_0000396.exb	pare	pari	CHA			G_Inflect_Inexist	i
1395_0000396.exb	per	per					c
1395_0000396.exb	imperare	imperare					c
1395_0000396.exb	l'	l'					c
