filename	token	correction	error_type	gold_label
doc983.xml	n't	don't you	W	i
doc983.xml	speak			c
doc983.xml	,			i
doc983.xml	please			c
doc983.xml	!			c
doc983.xml	""""			c
				
doc983.xml	In			c
doc983.xml	the			c
doc983.xml	night			c
doc983.xml	Francis			c
doc983.xml	was			c
doc983.xml	invited			c
doc983.xml	to			c
doc983.xml	the			c
doc983.xml	party			c
doc983.xml	,			c
doc983.xml	at			c
doc983.xml	Pat			c
doc983.xml	's			c
doc983.xml	home			c
doc983.xml	.			c
				
doc983.xml	When			c
doc983.xml	he			c
doc983.xml	was			c
doc983.xml	out			c
doc983.xml	he			c
doc983.xml	needed			c
doc983.xml	to			c
doc983.xml	buy			c
doc983.xml	some			c
doc983.xml	cigarettes			c
doc983.xml	so			c
doc983.xml	he			c
doc983.xml	went			c
doc983.xml	to			c
doc983.xml	the			c
doc983.xml	shop			c
doc983.xml	where			c
doc983.xml	the			c
doc983.xml	owner			c
doc983.xml	,			c
doc983.xml	a		UD	c
doc983.xml	his			c
doc983.xml	friend			c
doc983.xml	,			c
doc983.xml	ask	asked	TV	i
doc983.xml	him			c
doc983.xml	if			c
doc983.xml	he			c
doc983.xml	was			c
doc983.xml	very			c
doc983.xml	happy			c
doc983.xml	about			c
doc983.xml	his			c
doc983.xml	present			c
doc983.xml	,			c
doc983.xml	the			c
doc983.xml	new			c
doc983.xml	gold			c
doc983.xml	watch			c
doc983.xml	,			c
doc983.xml	he			c
doc983.xml	was			c
doc983.xml	very			c
doc983.xml	lucky			c
doc983.xml	to			c
doc983.xml	have			c
doc983.xml	best			c
doc983.xml	friends			c
doc983.xml	like			c
doc983.xml	Pat			c
doc983.xml	and			c
doc983.xml	her			c
doc983.xml	friends			c
doc983.xml	.			c
				
doc983.xml	The	Francis discovered the secret	W	i
doc983.xml	Francis	Francis	UP	i
doc983.xml	's	Francis	UP	i
doc983.xml	secret			i
doc983.xml	was	discovered	TV	i
doc983.xml	discovered	discovered	TV	i
doc983.xml	!			c
				
doc983.xml	Now			c
doc983.xml	all	none of Pat's friends	X	i
doc983.xml	the	none of Pat's friends	X	i
doc983.xml	Pat	none of Pat's friends	X	i
doc983.xml	's	none of Pat's friends	X	i
doc983.xml	friend	none of Pat's friends	X	i
doc983.xml	do	none of Pat's friends	X	i
doc983.xml	n't	none of Pat's friends	X	i
doc983.xml	tell			c
doc983.xml	her			c
doc983.xml	about			c
doc983.xml	their			c
doc983.xml	secrets			c
doc983.xml	because			c
doc983.xml	Pat			c
doc983.xml	is			c
doc983.xml	n't			c
doc983.xml	very			c
doc983.xml	good			c
doc983.xml	at			c
doc983.xml	keeping			c
doc983.xml	secrets			c
doc983.xml	.			c
				
doc2424.xml	I			c
doc2424.xml	'm			c
doc2424.xml	writing			c
doc2424.xml	to			c
doc2424.xml	you			c
doc2424.xml	inform			c
doc2424.xml	you			c
doc2424.xml	about			c
doc2424.xml	the			c
doc2424.xml	dissapointing	disappointing	S	i
doc2424.xml	evening			c
doc2424.xml	I			c
doc2424.xml	had			c
doc2424.xml	when			c
doc2424.xml	I			c
doc2424.xml	went			c
doc2424.xml	to			c
doc2424.xml	your			c
doc2424.xml	theather	theatre	S	i
doc2424.xml	to			c
doc2424.xml	see			c
doc2424.xml	the			c
doc2424.xml	play			c
doc2424.xml	called			c
doc2424.xml	""""			c
doc2424.xml	OVER			c
doc2424.xml	THE			c
doc2424.xml	RAINBOW			c
doc2424.xml	""""			c
doc2424.xml	.			c
				
doc2424.xml	According			c
doc2424.xml	to			c
doc2424.xml	the			c
doc2424.xml	advertisement			c
doc2424.xml	you			c
doc2424.xml	gave	published	RV	i
doc2424.xml	,			c
doc2424.xml	there			c
doc2424.xml	have			i
doc2424.xml	been			c
doc2424.xml	some			c
doc2424.xml	important			c
doc2424.xml	differents	differences	S	i
doc2424.xml	.			i
				
doc2424.xml	Firstly			c
doc2424.xml	,			c
doc2424.xml	the			c
doc2424.xml	play			c
doc2424.xml	started			c
doc2424.xml	almost			c
doc2424.xml	an			c
doc2424.xml	hour			c
doc2424.xml	late			c
doc2424.xml	,			c
doc2424.xml	and			c
doc2424.xml	I			c
doc2424.xml	went			c
doc2424.xml	there			c
doc2424.xml	to			c
doc2424.xml	see			c
doc2424.xml	Danny			c
doc2424.xml	Brook			c
doc2424.xml	,			c
doc2424.xml	but			c
doc2424.xml	there			c
doc2424.xml	was			c
doc2424.xml	a			c
doc2424.xml	different			c
doc2424.xml	actor			c
doc2424.xml	on			c
doc2424.xml	stage			c
doc2424.xml	.			c
				
doc2424.xml	Secondly			c
doc2424.xml	,			c
doc2424.xml	in			c
doc2424.xml	the			c
doc2424.xml	advertisement			c
doc2424.xml	the	it said that	R	i
doc2424.xml	discounts			c
doc2424.xml	are	were	TV	i
doc2424.xml	available			c
doc2424.xml	but			c
doc2424.xml	in	there was no discount on the tickets I bought	AS	i
doc2424.xml	the	there was no discount on the tickets I bought	AS	i
doc2424.xml	tickets	there was no discount on the tickets I bought	AS	i
doc2424.xml	I	there was no discount on the tickets I bought	AS	i
doc2424.xml	bought	there was no discount on the tickets I bought	AS	i
doc2424.xml	they	there was no discount on the tickets I bought	AS	i
doc2424.xml	were	was	AGV	i
doc2424.xml	no			i
doc2424.xml	discount			i
doc2424.xml	.			c
				
doc2424.xml	Furthermore			c
doc2424.xml	,			c
doc2424.xml	I			c
doc2424.xml	had			c
doc2424.xml	planned			c
doc2424.xml	to			c
doc2424.xml	have			c
doc2424.xml	a			c
doc2424.xml	great			c
doc2424.xml	dinner			c
doc2424.xml	with			c
doc2424.xml	my			c
doc2424.xml	family			c
doc2424.xml	in			c
doc2424.xml	your			c
doc2424.xml	restaurant			c
doc2424.xml	and			c
doc2424.xml	it			c
doc2424.xml	was			c
doc2424.xml	closed			c
doc2424.xml	because			c
doc2424.xml	the			c
doc2424.xml	people			c
doc2424.xml	who			c
doc2424.xml	work			c
doc2424.xml	in	there	R	i
doc2424.xml	were			c
doc2424.xml	on			c
doc2424.xml	holidays	holiday	FN	i
doc2424.xml	.			c
				
doc2424.xml	In			c
doc2424.xml	addition			c
doc2424.xml	to			c
doc2424.xml	this			c
doc2424.xml	,			c
doc2424.xml	I			c
doc2424.xml	have			c
doc2424.xml	to			c
doc2424.xml	tell			c
doc2424.xml	you			c
doc2424.xml	that			c
doc2424.xml	it			c
doc2424.xml	was			c
doc2424.xml	the			c
doc2424.xml	most			c
doc2424.xml	horrible			c
doc2424.xml	evening			c
doc2424.xml	I			c
doc2424.xml	had	have had	TV	i
doc2424.xml	out		UY	c
doc2424.xml	and			c
doc2424.xml	because			c
doc2424.xml	of			c
doc2424.xml	this			c
doc2424.xml	I			c
doc2424.xml	want			c
doc2424.xml	to			c
doc2424.xml	ask			c
doc2424.xml	you			c
doc2424.xml	if			c
doc2424.xml	you			c
doc2424.xml	could			c
doc2424.xml	send			c
doc2424.xml	me			c
doc2424.xml	a			c
doc2424.xml	refound	refund	SX	i
doc2424.xml	of	for	RT	i
doc2424.xml	a		UD	c
doc2424.xml	part			c
doc2424.xml	of			c
doc2424.xml	the			c
doc2424.xml	money			c
doc2424.xml	I			c
doc2424.xml	wasted			c
doc2424.xml	there			c
doc2424.xml	.			c
				
doc2424.xml	I			c
doc2424.xml	would			c
doc2424.xml	be			c
doc2424.xml	grateful			c
doc2424.xml	if			c
doc2424.xml	you			c
doc2424.xml	do			i
doc2424.xml	it	that	RA	i
doc2424.xml	.			c
				
doc2424.xml	Finally			c
doc2424.xml	,			c
doc2424.xml	I			c
doc2424.xml	want			c
doc2424.xml	to			c
doc2424.xml	tell			c
doc2424.xml	you			c
doc2424.xml	that			c
doc2424.xml	it			c
doc2424.xml	is			c
doc2424.xml	not			c
doc2424.xml	useful			c
doc2424.xml	for			c
doc2424.xml	you			c
doc2424.xml	and			c
doc2424.xml	your			c
doc2424.xml	theather	theatre	S	i
doc2424.xml	to			c
doc2424.xml	cheat			c
doc2424.xml	to		UT	c
doc2424.xml	your			c
doc2424.xml	customers			c
doc2424.xml	.			c
doc2424.xml	If			c
doc2424.xml	you			c
doc2424.xml	do			c
doc2424.xml	it	that	RA	i
doc2424.xml	,			c
doc2424.xml	there			c
doc2424.xml	will			c
doc2424.xml	be			c
doc2424.xml	no			c
doc2424.xml	bussiness	business	S	i
doc2424.xml	for			c
doc2424.xml	you			c
doc2424.xml	and			c
doc2424.xml	no			c
doc2424.xml	satisfaction			c
doc2424.xml	for			c
doc2424.xml	them			c
doc2424.xml	.			c
				
doc2424.xml	I			c
doc2424.xml	look			c
doc2424.xml	fordwad	forward	S	i
doc2424.xml	to			c
doc2424.xml	hearing			c
doc2424.xml	from			c
doc2424.xml	you			c
				
doc2424.xml	How			c
doc2424.xml	has			c
doc2424.xml	modern			c
doc2424.xml	technology			c
doc2424.xml	change	changed	TV	i
doc2424.xml	my			c
doc2424.xml	daily			c
doc2424.xml	life			c
doc2424.xml	?			c
				
doc2424.xml	Nowadays			c
doc2424.xml	,			c
doc2424.xml	technology			c
doc2424.xml	is			c
doc2424.xml	the			c
doc2424.xml	most			c
doc2424.xml	useful			c
doc2424.xml	tool			c
doc2424.xml	that			c
doc2424.xml	human			c
doc2424.xml	beings			c
doc2424.xml	have			c
doc2424.xml	.			c
				
doc2424.xml	It			c
doc2424.xml	affects			c
doc2424.xml	everyone			c
doc2424.xml	who			c
doc2424.xml	live	lives	AGV	i
doc2424.xml	in	on	RT	i
doc2424.xml	this			c
doc2424.xml	planet			c
doc2424.xml	and			c
doc2424.xml	every			c
doc2424.xml	activity			c
doc2424.xml	made	done	RV	i
doc2424.xml	in	on	RT	i
doc2424.xml	it			c
doc2424.xml	.			c
				
doc2424.xml	In			c
doc2424.xml	this			c
doc2424.xml	case	instance	RN	i
doc2424.xml	we			c
doc2424.xml	are			c
doc2424.xml	going			c
doc2424.xml	to			c
doc2424.xml	focus			c
doc2424.xml	on			c
doc2424.xml	me			c
doc2424.xml	.	:	RP	c
				
doc2424.xml	Emilio			c
doc2424.xml	Almodar			c
doc2424.xml	,			c
doc2424.xml	18			c
doc2424.xml	years			c
doc2424.xml	old			c
doc2424.xml	,			c
doc2424.xml	University			c
doc2424.xml	Student			c
doc2424.xml	,			c
doc2424.xml	and			c
doc2424.xml	the			c
doc2424.xml	career			c
doc2424.xml	I			c
doc2424.xml	have			c
doc2424.xml	choosen	chosen	IV	i
doc2424.xml	is			c
doc2424.xml	Internacional	International	S	i
doc2424.xml	Commerce			c
doc2424.xml	or			c
doc2424.xml	Market		RN	c
doc2424.xml	.			c
				
doc2424.xml	I			c
doc2424.xml	use			c
doc2424.xml	technology			c
doc2424.xml	every			c
doc2424.xml	moment	minute	RN	i
doc2424.xml	but			c
doc2424.xml	I			c
doc2424.xml	did			c
doc2424.xml	not			c
doc2424.xml	realise			c
doc2424.xml	.			c
				
doc2424.xml	For			c
doc2424.xml	example			c
doc2424.xml	,			c
doc2424.xml	when			c
doc2424.xml	I			c
doc2424.xml	come			c
doc2424.xml	back			c
doc2424.xml	home			c
doc2424.xml	from			c
doc2424.xml	university			c
doc2424.xml	and			c
doc2424.xml	I			c
doc2424.xml	call			c
doc2424.xml	my			c
doc2424.xml	friends			c
doc2424.xml	,			c
doc2424.xml	I			c
doc2424.xml	am			c
doc2424.xml	using			c
doc2424.xml	it			c
doc2424.xml	because			c
doc2424.xml	at			c
doc2424.xml	home			c
doc2424.xml	we			c
doc2424.xml	have			c
doc2424.xml	very			c
doc2424.xml	modern			c
doc2424.xml	phones			c
doc2424.xml	and			c
doc2424.xml	fax			i
doc2424.xml	and			i
doc2424.xml	almost			c
doc2424.xml	everybody			c
doc2424.xml	in			c
doc2424.xml	my			c
doc2424.xml	family			c
doc2424.xml	has			c
doc2424.xml	a			c
doc2424.xml	cellular			c
doc2424.xml	phone			c
doc2424.xml	and			c
doc2424.xml	thing	things	AGN	i
doc2424.xml	like			c
doc2424.xml	that			c
doc2424.xml	.			c
				
doc2424.xml	We			c
doc2424.xml	also			c
doc2424.xml	have			c
doc2424.xml	five			c
doc2424.xml	computer	computers	AGN	i
doc2424.xml	,			c
doc2424.xml	the			c
doc2424.xml	latest			c
doc2424.xml	versions	models	R	i
doc2424.xml	of	models	R	i
doc2424.xml	them	models	R	i
doc2424.xml	,			c
doc2424.xml	because			c
doc2424.xml	they			c
doc2424.xml	are			c
doc2424.xml	useful			c
doc2424.xml	for			c
doc2424.xml	my			c
doc2424.xml	father			c
doc2424.xml	to			c
doc2424.xml	work			c
doc2424.xml	and			i
doc2424.xml	for			c
doc2424.xml	me			c
doc2424.xml	to			c
doc2424.xml	do			c
doc2424.xml	some			c
doc2424.xml	special			c
doc2424.xml	works	projects	RN	i
doc2424.xml	for			c
doc2424.xml	University			c
doc2424.xml	.			c
				
doc2424.xml	This	These	AGD	i
doc2424.xml	machines			c
doc2424.xml	are			c
doc2424.xml	connected			c
doc2424.xml	to			c
doc2424.xml	Internet			i
doc2424.xml	,			c
doc2424.xml	and			c
doc2424.xml	it	that	RA	i
doc2424.xml	gives			c
doc2424.xml	to		UT	c
doc2424.xml	my			c
doc2424.xml	family			c
doc2424.xml	too			c
doc2424.xml	much			c
doc2424.xml	facility	access	RN	i
doc2424.xml	to		UV	c
doc2424.xml	get		UV	c
doc2424.xml	every	all	RQ	i
doc2424.xml	information			i
doc2424.xml	we			c
doc2424.xml	want			c
doc2424.xml	,			c
doc2424.xml	from			c
doc2424.xml	how			c
doc2424.xml	to			c
doc2424.xml	prepare			c
doc2424.xml	son	some	SX	i
doc2424.xml	drink			c
doc2424.xml	to			c
doc2424.xml	what			c
doc2424.xml	was			c
doc2424.xml	the			c
doc2424.xml	result			c
doc2424.xml	of			c
doc2424.xml	the		UD	c
doc2424.xml	Sunday			c
doc2424.xml	's			c
doc2424.xml	football			c
doc2424.xml	match			c
doc2424.xml	.			c
				
doc2424.xml	In			c
doc2424.xml	addition			c
doc2424.xml	to			c
doc2424.xml	this			c
doc2424.xml	we			c
doc2424.xml	use			c
doc2424.xml	the			c
doc2424.xml	net			c
doc2424.xml	to			c
doc2424.xml	comunicate	communicate	S	i
doc2424.xml	with			c
doc2424.xml	some			c
doc2424.xml	friends			c
doc2424.xml	we			c
doc2424.xml	have			c
doc2424.xml	in			c
doc2424.xml	U.S.A.			i
doc2424.xml	It			c
doc2424.xml	's			c
doc2424.xml	really			c
doc2424.xml	amazing			c
doc2424.xml	.			c
				
doc2424.xml	Apart			c
doc2424.xml	from			c
doc2424.xml	this			c
doc2424.xml	,			c
doc2424.xml	I			c
doc2424.xml	do			c
doc2424.xml	n't			c
doc2424.xml	spent			c
doc2424.xml	my			c
doc2424.xml	free			c
doc2424.xml	time			c
doc2424.xml	in	using	R	i
doc2424.xml	technology			c
doc2424.xml	.			c
				
doc2424.xml	I			c
doc2424.xml	prefer			c
doc2424.xml	playing			c
doc2424.xml	rugby			c
doc2424.xml	and			c
doc2424.xml	going			c
doc2424.xml	out			c
doc2424.xml	with			c
doc2424.xml	friends			c
doc2424.xml	,			c
doc2424.xml	because			c
doc2424.xml	technology			c
doc2424.xml	is			c
doc2424.xml	not			c
doc2424.xml	all			c
doc2424.xml	life			i
doc2424.xml	,			c
doc2424.xml	but			c
doc2424.xml	it			c
doc2424.xml	is			c
doc2424.xml	only			c
doc2424.xml	a			c
doc2424.xml	little			c
doc2424.xml	part			c
doc2424.xml	of			c
doc2424.xml	it			c
doc2424.xml	.			c
				
doc140.xml	Sir			c
doc140.xml	manager			c
doc140.xml	,			c
				
doc140.xml	I			c
doc140.xml	am			c
doc140.xml	writing			c
doc140.xml	in			c
doc140.xml	order			c
doc140.xml	to			c
doc140.xml	complain			c
doc140.xml	about			c
doc140.xml	what			c
doc140.xml	you			c
doc140.xml	have			c
doc140.xml	written			c
doc140.xml	in			c
doc140.xml	the			c
doc140.xml	advertisement			c
doc140.xml	on	in	RT	i
doc140.xml	the			c
doc140.xml	newspaper			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	am			c
doc140.xml	disappointed			c
doc140.xml	because			c
doc140.xml	of			c
doc140.xml	the			c
doc140.xml	horrible			c
doc140.xml	evening			c
doc140.xml	I			c
doc140.xml	have			c
doc140.xml	had			c
doc140.xml	,	.	RP	c
doc140.xml	I			c
doc140.xml	was			c
doc140.xml	on			c
doc140.xml	holiday			c
doc140.xml	in			c
doc140.xml	London			c
doc140.xml	and			c
doc140.xml	I			c
doc140.xml	did			c
doc140.xml	not			c
doc140.xml	have			c
doc140.xml	time	enough time	W	i
doc140.xml	enough	enough time	W	i
doc140.xml	to			c
doc140.xml	spend			c
doc140.xml	there			c
doc140.xml	,			c
doc140.xml	but			c
doc140.xml	when			c
doc140.xml	you			c
doc140.xml	said			c
doc140.xml	that			c
doc140.xml	show			i
doc140.xml	was			c
doc140.xml	the			c
doc140.xml	best			c
doc140.xml	I			c
doc140.xml	decided			c
doc140.xml	to			c
doc140.xml	go			c
doc140.xml	.			c
				
doc140.xml	When			c
doc140.xml	I			c
doc140.xml	bought			c
doc140.xml	my			c
doc140.xml	ticket			c
doc140.xml	I			c
doc140.xml	asked			c
doc140.xml	for			c
doc140.xml	a			c
doc140.xml	discount			c
doc140.xml	and			c
doc140.xml	they			c
doc140.xml	said			c
doc140.xml	it	none was	X	i
doc140.xml	was	none was	X	i
doc140.xml	not	none was	X	i
doc140.xml	available			c
doc140.xml	.			c
				
doc140.xml	At			c
doc140.xml	first			c
doc140.xml	it			c
doc140.xml	was			c
doc140.xml	not			c
doc140.xml	a			c
doc140.xml	problem			c
doc140.xml	because			c
doc140.xml	if			c
doc140.xml	the			c
doc140.xml	show			c
doc140.xml	was			c
doc140.xml	going			c
doc140.xml	to			c
doc140.xml	be			c
doc140.xml	the			c
doc140.xml	best			c
doc140.xml	it	I	RA	i
doc140.xml	would			c
doc140.xml	cost	pay	R	i
doc140.xml	what			c
doc140.xml	they			c
doc140.xml	said	asked	RV	i
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	arrived			c
doc140.xml	at			c
doc140.xml	the			c
doc140.xml	theatre			c
doc140.xml	in			c
doc140.xml	time			c
doc140.xml	and			c
doc140.xml	the			c
doc140.xml	musical			c
doc140.xml	show		UN	c
doc140.xml	started			c
doc140.xml	later			c
doc140.xml	than			c
doc140.xml	I			c
doc140.xml	expected			c
doc140.xml	so			c
doc140.xml	I			c
doc140.xml	was			c
doc140.xml	getting			c
doc140.xml	nervous	irritable	RJ	i
doc140.xml	because			c
doc140.xml	I			c
doc140.xml	dislike	very much dislike	W	i
doc140.xml	very	very much dislike	W	i
doc140.xml	much	very much dislike	W	i
doc140.xml	the		UD	c
doc140.xml	impuntuality	lateness	DN	i
doc140.xml	,			c
doc140.xml	but			c
doc140.xml	that			c
doc140.xml	was			c
doc140.xml	not			c
doc140.xml	all			c
doc140.xml	.			c
				
doc140.xml	When			c
doc140.xml	the			c
doc140.xml	show			c
doc140.xml	started			c
doc140.xml	the			c
doc140.xml	person			c
doc140.xml	who			c
doc140.xml	was			c
doc140.xml	acting			c
doc140.xml	it			i
doc140.xml	was			c
doc140.xml	not			c
doc140.xml	Danny			c
doc140.xml	Brook			c
doc140.xml	and			c
doc140.xml	he	the replacement	R	i
doc140.xml	seemed	didn't seem	X	i
doc140.xml	not	didn't seem	X	i
doc140.xml	to			c
doc140.xml	be			c
doc140.xml	an			c
doc140.xml	actor			c
doc140.xml	.			c
				
doc140.xml	Really			c
doc140.xml	he			c
doc140.xml	was			c
doc140.xml	bad			c
doc140.xml	.			c
				
doc140.xml	Afterwards			c
doc140.xml	I			c
doc140.xml	decided			c
doc140.xml	to			c
doc140.xml	go			c
doc140.xml	for			c
doc140.xml	a			c
doc140.xml	meal			c
doc140.xml	in			c
doc140.xml	the			c
doc140.xml	theatre			c
doc140.xml	restaurant			c
doc140.xml	but			c
doc140.xml	It			c
doc140.xml	was			c
doc140.xml	closed			c
doc140.xml	.			c
				
doc140.xml	So			c
doc140.xml	you			c
doc140.xml	can			c
doc140.xml	imagine			c
doc140.xml	how			c
doc140.xml	I			c
doc140.xml	felt			c
doc140.xml	because			c
doc140.xml	of			c
doc140.xml	the			c
doc140.xml	irritating			c
doc140.xml	evening			c
doc140.xml	out			c
doc140.xml	I			c
doc140.xml	had			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	am			c
doc140.xml	letting	let down	DJ	i
doc140.xml	down	let down	DJ	c
doc140.xml	because	by	R	i
doc140.xml	of	by	R	i
doc140.xml	your			c
doc140.xml	behaviour			c
doc140.xml	.			c
				
doc140.xml	You			c
doc140.xml	wanted			c
doc140.xml	to			c
doc140.xml	cheat			c
doc140.xml	me			c
doc140.xml	,			c
doc140.xml	so			c
doc140.xml	I			c
doc140.xml	will			c
doc140.xml	be			c
doc140.xml	very			c
doc140.xml	pleasure	pleased	DJ	i
doc140.xml	if			c
doc140.xml	you			c
doc140.xml	could			c
doc140.xml	give			c
doc140.xml	my			c
doc140.xml	money			c
doc140.xml	back			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	am			c
doc140.xml	looking			c
doc140.xml	forward			c
doc140.xml	your			i
doc140.xml	answer			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	think			c
doc140.xml	technology			c
doc140.xml	has			c
doc140.xml	changed			c
doc140.xml	my			c
doc140.xml	life			c
doc140.xml	and			c
doc140.xml	the			c
doc140.xml	way	way of life	ID	c
doc140.xml	of	way of life	ID	c
doc140.xml	living	way of life	ID	i
doc140.xml	of			c
doc140.xml	almost			c
doc140.xml	all	everyone	R	i
doc140.xml	people	everyone	R	i
doc140.xml	around			c
doc140.xml	the			c
doc140.xml	world			c
doc140.xml	.			c
				
doc140.xml	First			c
doc140.xml	of			c
doc140.xml	all			c
doc140.xml	technology			c
doc140.xml	is			c
doc140.xml	very			c
doc140.xml	useful			c
doc140.xml	nowadays			c
doc140.xml	but			c
doc140.xml	really			c
doc140.xml	I			c
doc140.xml	dislike			c
doc140.xml	it			c
doc140.xml	because			c
doc140.xml	in			c
doc140.xml	some			c
doc140.xml	ways			c
doc140.xml	we			c
doc140.xml	are			c
doc140.xml	becoming			c
doc140.xml	machines			c
doc140.xml	too			c
doc140.xml	.			c
				
doc140.xml	Since			c
doc140.xml	the			c
doc140.xml	creation			c
doc140.xml	of			c
doc140.xml	PCs			c
doc140.xml	,			c
doc140.xml	people			c
doc140.xml	-			c
doc140.xml	and			c
doc140.xml	me			c
doc140.xml	too			c
doc140.xml	,			c
doc140.xml	of			c
doc140.xml	course			c
doc140.xml	-			c
doc140.xml	are	have been	TV	i
doc140.xml	making	doing	RV	i
doc140.xml	different			c
doc140.xml	things			c
doc140.xml	.			c
				
doc140.xml	For			c
doc140.xml	example			c
doc140.xml	we			c
doc140.xml	can			c
doc140.xml	buy			c
doc140.xml	food			c
doc140.xml	,			c
doc140.xml	clothes			c
doc140.xml	and			c
doc140.xml	whatever			c
doc140.xml	we			c
doc140.xml	need			c
doc140.xml	by			c
doc140.xml	internet	Internet	RP	i
doc140.xml	or			c
doc140.xml	by			c
doc140.xml	telephone			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	can			c
doc140.xml	know	find out	RV	i
doc140.xml	what			c
doc140.xml	is			c
doc140.xml	happening			c
doc140.xml	in			c
doc140.xml	differents	different	IJ	i
doc140.xml	parts			c
doc140.xml	of			c
doc140.xml	the			c
doc140.xml	world			c
doc140.xml	in			c
doc140.xml	a			c
doc140.xml	few			c
doc140.xml	minutes			c
doc140.xml	.			c
				
doc140.xml	A			c
doc140.xml	very			c
doc140.xml	good			c
doc140.xml	point	aspect	RN	i
doc140.xml	of			c
doc140.xml	this			c
doc140.xml	change			c
doc140.xml	is			c
doc140.xml	that			c
doc140.xml	women			c
doc140.xml	have			c
doc140.xml	more			c
doc140.xml	freedom			c
doc140.xml	to			c
doc140.xml	have	work	RV	i
doc140.xml	a	work	RV	i
doc140.xml	job	work	RV	i
doc140.xml	because			c
doc140.xml	before			c
doc140.xml	reaching	reached	TV	i
doc140.xml	the			c
doc140.xml	technology			c
doc140.xml	they			c
doc140.xml	have	had	TV	i
doc140.xml	to			c
doc140.xml	stay			c
doc140.xml	at			c
doc140.xml	home			c
doc140.xml	doing			c
doc140.xml	housework			c
doc140.xml	but			c
doc140.xml	now			c
doc140.xml	we			c
doc140.xml	have			c
doc140.xml	laundries			c
doc140.xml	and			c
doc140.xml	a			c
doc140.xml	lot			c
doc140.xml	of			c
doc140.xml	machines			c
doc140.xml	like			c
doc140.xml	microwave			c
doc140.xml	oven	ovens	FN	i
doc140.xml	.			c
				
doc140.xml	In	Personally	ID	i
doc140.xml	my	Personally	ID	i
doc140.xml	case	Personally	ID	i
doc140.xml	I			c
doc140.xml	dislike			c
doc140.xml	computers			c
doc140.xml	.			c
				
doc140.xml	I			c
doc140.xml	do			c
doc140.xml	n't			c
doc140.xml	know			c
doc140.xml	how			c
doc140.xml	to			c
doc140.xml	use			c
doc140.xml	them			c
doc140.xml	but			c
doc140.xml	I			c
doc140.xml	know			c
doc140.xml	I			c
doc140.xml	have			c
doc140.xml	to			c
doc140.xml	change			c
doc140.xml	because			c
doc140.xml	they			c
doc140.xml	help			c
doc140.xml	us		UA	c
doc140.xml	to			c
doc140.xml	make			c
doc140.xml	our			c
doc140.xml	lives			c
doc140.xml	easier			c
doc140.xml	.			c
				
doc140.xml	On			c
doc140.xml	the			c
doc140.xml	other			c
doc140.xml	hand			c
doc140.xml	what			c
doc140.xml	will			c
doc140.xml	happen			c
doc140.xml	with	to	RT	i
doc140.xml	us			c
doc140.xml	in			c
doc140.xml	the			c
doc140.xml	future			c
doc140.xml	?			c
				
doc140.xml	Our			c
doc140.xml	life	lives	AGN	i
doc140.xml	will			c
doc140.xml	be			c
doc140.xml	managed			c
doc140.xml	by			c
doc140.xml	robots			c
doc140.xml	and			c
doc140.xml	they			c
doc140.xml	will			c
doc140.xml	replace			c
doc140.xml	us			c
doc140.xml	in	at work	R	i
doc140.xml	our	at work	R	i
doc140.xml	jobs	at work	R	i
doc140.xml	.			c
				
doc140.xml	So			c
doc140.xml	,			c
doc140.xml	what			c
doc140.xml	are			c
doc140.xml	we			c
doc140.xml	going			c
doc140.xml	to			c
doc140.xml	do			c
doc140.xml	?			c
				
doc140.xml	Something			c
doc140.xml	that			c
doc140.xml	I			c
doc140.xml	note			c
doc140.xml	about			c
doc140.xml	technology			c
doc140.xml	is			c
doc140.xml	that			c
doc140.xml	we			c
doc140.xml	are			c
doc140.xml	loosing	losing	RV	i
doc140.xml	green			c
doc140.xml	places			c
doc140.xml	and			c
doc140.xml	there			c
doc140.xml	are	is	AGV	i
doc140.xml	a			c
doc140.xml	lot			c
doc140.xml	of			c
doc140.xml	pollution			c
doc140.xml	,			c
doc140.xml	so			c
doc140.xml	we			c
doc140.xml	have			c
doc140.xml	to			c
doc140.xml	be			c
doc140.xml	careful			c
doc140.xml	.			c
				
doc955.xml	Dear			c
doc955.xml	Jane			c
doc955.xml	Clark			c
doc955.xml	,			c
				
doc740.xml	Thank			c
doc740.xml	you			c
doc740.xml	for			c
doc740.xml	your			c
doc740.xml	letter			c
doc740.xml	.			c
				
doc1305.xml	I			c
doc1305.xml	'm			c
doc1305.xml	looking			c
doc1305.xml	forward			c
doc1305.xml	to			c
doc1305.xml	seeing			c
doc1305.xml	you			c
doc1305.xml	soon			c
doc1305.xml	.			c
				
doc125.xml	Look	I look	MA	i
doc125.xml	forward			c
doc125.xml	to			c
doc125.xml	hearing			c
doc125.xml	from			c
doc125.xml	you			c
doc125.xml	.			c
				
doc1874.xml	Dear			c
doc1874.xml	Madam			c
doc1874.xml	,			c
				
doc1874.xml	I			c
doc1874.xml	'm			c
doc1874.xml	writing			c
doc1874.xml	to			c
doc1874.xml	You	you	RP	i
